CODE_SECT,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9
7514,23.08871916,23.73327389,23.05266096,21.91816489,19.95470696,22.60397409,24.98705663,23.04554037,24.10544396,25.63384875,25.45577094,24.74742921,25.38614841,25.14906395,24.83433396,25.04795054,24.58525074,24.23846928,25.09396379,25.15701732,25.87538758,27.19882673,25.62300233,21.22021274
7701,29.07709282,28.94365063,28.811186,30.19602544,27.76677807,30.75345445,31.57372111,33.60442291,34.81148016,35.08607125,38.85789328,37.81239492,36.99637001,38.76996953,38.18390339,37.32924793,37.39529538,37.39529538,35.32622768,35.25653973,32.08219559,30.29748567,30.84765896,30.65236987
7702,22.75299099,22.81743943,23.12187322,22.24041015,21.20961172,20.42705954,20.53862329,21.1711582,18.00987455,21.19937211,18.90089285,18.94768928,20.20728566,21.14883597,21.11621844,22.97881044,23.14159201,23.22153067,22.89352087,23.01685142,23.10263957,22.05695993,24.44036195,21.55343121
7703,23.52528755,23.06388722,23.70787766,25.24382419,28.50650816,25.73575359,28.97208671,29.01874015,25.23640923,25.10671229,24.09477541,23.22441225,23.37665665,22.82872927,23.28537527,23.80996415,23.77034924,23.8094142,25.4364018,25.2935753,26.03539859,25.91170668,24.63252237,24.63409863
7704,23.99225586,23.92808902,24.04791221,23.93470346,27.02522385,24.45996159,20.39117602,21.33729489,24.25655312,27.09090435,24.68395495,25.52289135,25.2200276,25.54199608,25.0816669,25.0816669,25.0816669,25.0816669,25.21385665,24.98923207,24.92799045,23.44549671,21.76233193,21.85174257
7705,19.43916749,16.63871568,18.30976564,16.04340422,13.7151805,16.3708735,15.36944929,13.39612428,15.66039806,13.75753514,17.34393191,18.21110245,18.64504634,18.66223547,20.49934774,21.08255922,21.08255922,21.08255922,21.10765293,21.00998678,21.48941954,21.06532013,19.47320727,21.93761042
7706,18.72953102,19.44181127,18.43100679,20.09126879,18.98200027,18.90906801,18.69090791,19.418841,18.91967624,19.77466093,19.16805546,19.83373508,20.54834052,20.81276957,20.79335376,20.69836768,20.56549672,20.76485991,20.22715204,20.58882277,20.46882331,21.617941,19.56131527,18.49081116
7707,14.67621573,14.81616419,15.06453826,14.18512115,13.68740735,14.45789382,14.03819375,12.54072037,14.22786165,14.08000534,14.18531675,13.39375105,13.33533005,13.3868114,13.2415132,13.19553196,13.19553196,13.19553196,14.00675684,13.55324312,13.87613135,13.99451365,13.21508796,13.57395834
7708,24.7143263,19.23142918,20.09279295,17.93755257,18.17202189,20.1523704,20.58449402,18.46254538,21.06060979,21.78065317,24.70662983,25.19716102,24.71875905,24.79071302,25.00759615,25.08213312,25.02367075,25.02367075,25.24679428,25.3078135,25.58380654,28.42908408,25.96998309,24.65390909
7709,26.61026947,27.06976635,23.18333553,20.90860228,22.6018758,21.90790539,23.83261571,26.02029857,30.94412031,33.05519431,33.01868007,34.15927653,34.00462678,33.36295343,33.36295343,33.36295343,33.15726728,33.28550715,32.74045012,33.04097425,32.75641163,32.0355012,30.48123505,26.52989702
7710,49.27770474,49.72825007,48.1441091,50.04544991,48.79652956,47.7979565,48.16382514,51.62207757,47.54978234,45.78441081,43.70654214,42.20040761,42.81759943,43.68085584,42.66393479,43.53398523,44.05575594,44.13047658,42.50473963,42.46998428,42.97883898,44.24817154,43.77263976,48.34186534
7711,18.82463358,20.18437575,20.03663983,21.09889246,19.76353589,17.38048794,18.93142416,15.33581554,23.74758661,21.38599694,22.18951182,21.42697941,22.16295376,22.27756977,23.34567295,23.2567919,23.31948855,23.31948855,22.8971975,23.39346498,24.81788769,25.19258011,19.45287773,19.49274069
7712,16.34243109,16.77696937,18.00870644,17.45895218,16.9439624,19.22827922,16.29901548,16.95345585,15.36486901,19.26382903,17.9723139,15.69478435,16.21342275,16.35867491,16.12918734,16.12918734,16.12918734,15.86175197,17.84843942,17.4130868,17.77398739,16.54545114,18.29136443,17.70017408
7713,18.20954522,18.85804844,18.35655346,18.26741454,17.95625275,18.26580716,19.14003664,17.51144574,20.74992197,22.18904756,23.24866163,24.26668411,22.88418622,21.67671942,21.81470766,21.90532724,22.10718613,22.10636497,21.7882952,21.96990579,21.69359624,21.2084333,19.21994537,19.34807936
7714,22.42350458,22.04280763,22.15861531,23.12959625,23.21004337,22.98536705,23.22014768,24.73488648,24.63448694,24.77218627,25.75933511,25.91632428,25.99730475,26.61127836,26.65530079,26.65530079,26.96712255,26.96712255,26.91300845,26.79708616,27.09435247,25.68052452,26.42762546,22.33635757
7715,13.6469079,12.24895774,12.43230685,14.65083266,13.74473046,12.54760037,13.12771168,13.21275761,14.39055167,15.57887072,14.75431461,15.39781305,15.2131335,15.55230058,15.70452167,15.60807332,15.60807332,15.9610499,16.64914722,16.52081619,16.52674668,14.56984774,13.51811023,14.56223708
7716,26.24608426,26.99814926,26.20700441,22.74190449,24.35716559,25.98979009,25.31057123,28.60583502,24.75411347,26.44853041,27.51413808,28.90444143,28.84185777,28.3560041,28.24364209,28.58254211,28.76136471,28.76136471,27.16308104,27.37448699,27.40644616,24.34851496,23.55524924,24.90040988
7801,19.63851442,22.20866399,20.57597845,23.38158558,25.13067185,26.13916613,23.25912895,21.42339187,22.0803872,21.64395351,20.26968202,23.21748599,22.30194359,21.5143111,23.69100044,22.77638565,22.53211241,22.53211241,22.05672849,22.1937055,22.75587034,23.12477553,20.75597541,21.55748122
7802,26.41281065,21.32718225,21.7411449,24.08994597,23.47175938,24.40188217,23.84832112,31.59119905,35.34800538,32.39082777,32.5072442,29.28245251,30.70052816,31.10188934,32.32211587,33.39905646,33.39905646,33.39905646,31.50049215,31.34003599,31.5843824,29.20512556,28.38008887,28.64333025
7803,35.24450414,34.7767058,32.01430738,34.44253822,33.03719486,34.25545859,30.7977154,32.18738898,37.67139343,35.38730277,34.73122594,36.05591683,35.95336043,35.44161961,35.99908817,34.66098668,34.9895226,34.9895226,34.99480413,34.99480413,35.0208756,35.02919814,31.69034575,33.14690888
7804,28.39587082,28.21728665,30.291033,31.34093441,31.89488304,31.63161736,31.45314792,27.11254482,31.41336111,27.21154796,29.43110197,31.31465145,31.26994686,28.96735385,28.57977376,28.3247317,28.3247317,28.3247317,29.07565003,29.2275025,29.14337965,29.93457991,30.74069316,30.95471227
7805,32.38019939,30.12391876,30.10060949,29.20098342,30.6272468,33.75912885,32.27616367,30.91475396,34.84153975,33.12912558,30.76664157,31.62447627,31.28272241,31.04289681,30.39568076,30.39568076,30.29161928,30.29161928,30.21486204,30.21486204,29.61179588,28.63821339,28.95734323,30.78983553
7806,19.9083285,19.50088716,19.85497585,18.46719457,20.53048157,20.44704075,19.53931835,20.20688422,18.5999906,21.46090048,21.37315543,20.70419923,21.69178237,21.15194141,21.96436121,22.00304648,21.91277954,21.85594234,21.20468101,21.92026513,21.47042776,21.42832976,19.82399734,19.10193387
7807,19.05520936,21.02268102,21.56228024,22.97852462,21.52369133,19.4410513,19.99397717,20.5186376,19.45249366,18.61551488,20.03320173,19.25627598,19.31999573,19.48942239,19.49308771,19.47296255,19.47296255,19.55323622,19.74421777,20.10515091,18.80035597,20.26420597,19.3089661,18.5633619
7808,13.53478676,12.58687173,13.70828022,12.72728966,9.962376267,10.99722623,13.00458698,14.73685892,12.72602664,15.55291558,16.77631813,18.15472878,18.61911717,18.08025447,19.02274761,18.88809293,18.81121003,18.7402261,18.51675247,18.70068273,19.32771933,19.25124321,16.96806702,13.45708801
7809,21.80753604,25.64061818,26.49310446,25.02271949,20.8902841,23.21047728,22.12706103,24.04464817,24.08876268,25.75450194,25.8822262,26.98499541,26.69409958,26.47297423,26.49963497,26.31280262,26.51182308,26.21194275,27.28718997,27.17037053,27.55854753,25.89398037,25.20251038,22.64954023
7810,35.15148402,34.47797449,31.41433458,25.47057016,25.7657763,24.96797134,26.48327502,30.44900718,29.8596443,26.79098847,26.79427403,26.51433907,27.21502182,26.99914908,28.4563094,28.4563094,28.4563094,28.4563094,29.58740927,29.58740927,29.96364507,30.6976339,32.29260603,32.77986892
7811,30.98376696,27.81449501,30.64224573,28.34185521,28.70207352,29.54248104,27.01843421,28.97887288,32.83532896,35.29192908,35.464157,34.2874581,33.56530922,33.50710452,34.37648792,34.62335984,34.4154404,34.66402068,34.48076053,34.48076053,34.28228943,34.65331342,33.14558775,31.77427581
7812,30.422569,30.0597231,31.07876718,30.61566265,31.77539719,32.32285799,32.23938104,31.64634796,26.27296883,26.4149811,26.08299474,26.01563753,27.69403918,28.02363413,27.19797191,27.11168857,27.04385217,27.02139759,27.01164753,27.09721995,26.92822215,28.00236859,29.7560254,30.57091578
7813,28.51563989,27.44390786,26.72545457,28.88517604,28.7440202,32.24939696,33.23593281,31.44269251,27.18137128,32.96433137,30.89022288,28.18616727,28.99373694,30.21567708,30.23966736,29.61860857,29.61860857,29.61860857,30.59980088,30.59980088,30.46017021,28.7918809,29.35112448,29.71721587
7814,32.23810332,32.88892641,27.76777658,27.04643305,25.88948561,28.51671493,27.2517029,27.02251458,28.59775778,33.65980613,35.69735225,33.5616684,33.45436997,33.70277064,33.38868448,33.38610054,33.71974198,34.04404034,33.76580916,33.76580916,34.00302519,31.56045416,29.1447811,31.26098309
7815,28.13207503,31.72665606,29.77150119,31.83180117,28.05927334,27.51377993,26.91604625,27.43789938,28.87803621,26.72384923,27.19639568,27.85827253,28.10816126,27.5678124,27.93938939,27.85170483,27.87919082,27.65016874,30.07925184,30.20428295,30.7019085,31.49617975,33.00009707,30.97839806
7816,31.40291649,31.39750234,31.46090706,31.93355171,32.64627529,31.76483156,30.22553293,30.84941622,30.87962163,30.35222436,31.55301541,31.90498714,30.89191347,31.26569021,31.79112832,31.78082173,31.78082173,31.78082173,31.60871382,31.69035665,32.26857868,32.36799984,31.79163879,31.36172777
9101,27.35178183,29.58918404,28.24454162,27.46061001,27.88505254,27.69676141,26.51839237,25.5455955,24.69922008,22.87984128,25.55705796,25.78303397,26.19834991,26.13104671,26.89586931,26.80894503,26.92441877,27.08396496,26.27400376,26.03383654,25.97182105,26.4598793,28.23972901,26.32204202
9102,29.90001825,27.8405723,26.55638461,26.81940078,28.75258577,27.26023831,27.22519373,26.87217765,30.04801968,25.92301643,27.95034688,26.56943759,27.66916724,28.07567589,27.52469881,27.88831915,27.60922522,27.60922522,27.1383979,27.05287215,27.01494576,29.82828434,29.36650562,28.87164917
9103,23.30479435,25.61528114,24.49789732,23.6930563,19.80722045,21.80308371,23.49816787,23.87129232,21.7983607,23.81044962,24.88481536,26.15603058,25.93634837,25.65092847,25.70276169,25.24404649,24.66534059,24.87635382,24.68944642,24.61363246,25.1335512,24.17231888,24.79192229,23.92643795
9104,16.90151124,16.71118741,22.6392308,23.11062723,22.56362405,25.79319719,25.1212459,25.57378024,20.7065051,23.39428799,23.90026911,23.79064525,23.73746611,23.71727263,22.93476623,22.28274114,22.35086302,22.35086302,23.24716793,23.47094782,23.36108298,22.47946529,21.996436,17.80606237
9105,22.73605433,23.58046504,22.25568398,24.01884136,23.29200174,22.13117559,22.82465713,26.07863166,26.23444001,26.04178087,28.77735611,29.82763606,28.1009505,27.60486605,29.93033717,30.34048671,30.25831528,30.25831528,30.47777601,30.29417894,29.62169031,29.78786814,25.25651457,22.71425187
9106,22.87163477,23.63161011,24.91195994,23.1059652,26.16166093,25.4756075,24.87467838,29.69089821,26.12258748,27.31711048,27.60159302,28.79474091,27.69143378,27.04220492,27.69183476,27.52333201,27.52333201,27.52333201,28.32588441,28.27992191,28.88286081,29.62500509,27.04014492,26.22759053
9107,20.9632795,21.34042761,20.80581953,22.27287414,21.01220182,23.27574903,22.45271341,21.29223055,23.71676484,26.81090713,28.62548157,27.87014892,27.90132489,27.72031044,28.48226848,28.6595071,28.6595071,28.4460338,28.04784985,28.04784985,27.7100675,28.49176429,24.81933281,19.85458031
9108,20.99013387,18.63376339,22.17880917,23.00965442,20.71679231,21.36234469,20.13920268,18.95201651,21.17713386,22.94393375,24.53639779,26.38782848,26.34111043,27.08387615,27.04251218,27.08482475,27.0033305,26.93723334,26.83216038,26.83216038,27.39146294,25.65439198,24.08826115,24.12034803
9109,32.4884927,33.84242779,34.21708821,35.22208379,34.3448622,35.33744678,35.49629826,35.47823574,34.72713023,31.94155089,33.44453402,34.8098804,36.04972538,34.85659553,33.3142709,33.34289454,33.68739517,33.34340383,33.7015958,33.45149621,33.03196808,32.8205826,34.45641736,32.50913767
9110,25.92993679,26.82583052,24.495341,22.33935889,22.94334966,24.51629697,26.26125488,23.28796834,23.04176158,23.44766669,25.03114298,24.33033467,24.6395271,25.44830476,25.4320474,25.38000047,25.18195978,25.18195978,24.93361013,25.34275451,26.13152024,25.19826131,23.10694745,23.90428559
9111,29.5390149,29.21915769,29.75224649,28.46553643,29.0131347,29.74679773,27.91084656,30.28162681,31.94098353,31.36767769,29.81170303,30.12753389,31.05700044,29.83432433,30.92609398,31.89204626,33.43478294,33.43478294,32.40625857,31.99530242,31.14799441,29.03009165,28.00899758,26.89248343
9112,31.92783906,27.55077102,27.52855239,27.92773357,28.75952325,28.66047399,30.97418016,34.51706305,34.0927375,33.35856359,31.53419945,32.85347914,33.16886259,33.2137884,33.55002616,34.22904739,33.3920464,33.25664246,32.62495194,32.62495194,32.21956557,31.66764517,31.54325549,31.5577424
9113,28.29311693,29.13116088,31.25352492,31.46433224,31.10625302,30.30052354,30.59861681,29.84353917,30.15728127,33.43859305,32.23224364,32.89428868,34.0417498,34.00255089,32.66853861,33.37531422,33.30906263,33.24700521,33.21874727,33.32558466,33.48633621,33.60917865,30.45298739,28.34691765
9114,38.48525037,39.72445264,35.87551431,34.78704514,36.39183695,35.99181301,38.90908002,38.14819775,36.65415956,36.03676268,34.93125408,35.02738179,37.32466906,37.42136645,37.46869806,38.93965165,38.66509455,38.66509455,37.58129238,37.58129238,37.58129238,37.5558745,39.72612356,39.53845634
9201,27.78292865,27.44390336,27.03681227,29.09490555,29.25454592,31.79860886,31.58437926,27.96245377,28.88328127,29.00264444,28.35735039,31.79480584,32.03255422,31.48342851,31.27407483,31.36229702,31.64505878,31.68775281,31.44580717,31.40745875,31.61854353,30.05974467,31.04936178,30.68518381
9202,30.84425834,34.57200386,32.68257872,31.5273204,31.62537243,33.80158939,33.83317672,30.2042519,27.4294814,28.90949649,28.78544237,28.38714572,28.90753511,28.64722808,28.35930963,28.87202474,29.26088237,29.26088237,29.64936516,29.52759786,29.17560849,30.1466755,29.76809067,29.24712587
9203,28.4428601,27.78563123,28.69399498,28.05804731,28.92828848,27.96019431,29.45166854,30.44151327,30.75995717,29.98448811,30.08690247,31.58637741,31.76422924,32.1283076,32.63922835,32.23687436,32.23687436,32.10796951,32.10437165,31.88379977,31.66020083,29.89991547,29.40412358,29.57049554
9204,33.19619783,32.75084643,33.4987293,32.86834532,31.34521911,32.29079923,32.44731685,31.44411733,30.58745013,31.369002,29.62377161,30.60346125,31.11456303,29.98035271,29.71510379,29.65002134,29.77668242,29.71129302,29.60991474,29.73704026,30.24624638,28.4151211,27.69277836,32.06365662
9205,27.33840298,28.27348875,27.67402185,28.19687118,28.17319213,27.60556589,27.40926949,25.99236399,26.1506506,25.47131355,25.9267254,27.06074401,27.30943,27.31693155,26.43821882,26.01164736,25.44035234,25.63162813,24.69828254,24.69828254,25.47547766,25.68729366,26.43941028,26.16920633
9206,30.73691855,28.91914528,30.67629112,28.61188413,29.8556417,28.77925877,28.10470898,26.98021735,26.4806148,26.42161907,24.8601853,25.44925794,23.7915317,25.75332489,24.98688558,24.85110662,24.82583511,24.74761158,25.33778054,25.23795186,25.01919007,25.14158263,25.28219959,27.0395035
9207,34.24747814,32.77433553,29.78000278,31.18224016,29.23084047,32.43990736,34.41133454,34.86390743,34.7063942,37.26076664,35.42423599,31.4388794,32.58861629,33.06244746,34.32198721,34.34569687,35.18537474,35.35847894,35.77321316,35.77321316,35.89973468,36.57835183,35.26135521,37.72030196
9208,27.23422653,28.34122194,27.91920094,30.37275001,29.53398906,30.26905997,30.40187739,29.38686269,28.46449468,26.51359957,27.87827587,27.04921216,26.64448958,26.3803032,26.11946686,27.03037539,26.83215195,26.78224417,26.63671409,26.63671409,26.44148816,25.89601909,26.32431971,27.04347609
9209,30.72151779,30.37470201,29.70313638,28.64940879,27.7457551,28.34871228,29.10925847,30.45273667,29.41562308,29.82369424,30.43197342,29.92722551,30.64187919,30.12686317,30.56773498,30.35460507,30.26978431,30.34470644,30.71946276,30.74174913,30.6352305,30.8004475,31.72153064,30.54281449
9210,24.41371985,25.48735071,25.05608755,24.37590111,24.46722136,25.14181702,27.70313688,27.45741818,26.82287709,26.78226911,28.33994002,26.2354033,25.27328606,25.16584299,26.27120908,27.69098591,27.57252219,27.50250845,26.90474305,26.99052636,26.42686738,26.23204917,22.65794621,26.93369129
9211,26.02519703,27.31298432,25.67983221,25.49859291,23.9142223,23.19483467,23.21353215,23.46064698,22.36350926,21.68945715,24.40465659,26.83489491,28.30383313,27.311039,26.20911369,24.85404211,25.03289575,25.03289575,26.41499171,26.41499171,26.11337034,27.168583,26.13589134,26.91439383
9212,28.00844057,26.89168369,26.6717329,24.72294536,26.7537853,27.09062097,28.94191211,27.59097957,29.03080127,31.28619708,33.2039898,32.42244409,31.59937875,32.35284947,33.48122208,33.35004665,33.35004665,33.06897629,32.8439578,32.8439578,32.48700299,32.91613948,30.84226036,29.67148437
9302,16.13279829,17.33219613,16.12723382,15.37917533,16.22194723,15.72134007,18.76938384,26.00164367,22.14208349,22.53326724,22.74761699,21.71482471,19.86528319,20.209814,20.77011796,21.18070486,21.18070486,21.22224058,20.82170585,20.7900476,19.82802971,20.41168743,17.36780313,16.25101789
9303,28.27057877,30.21582966,25.29051852,27.5165334,27.30004918,25.17292091,25.79982354,25.73382299,26.61844144,25.99821221,26.79449092,26.46697427,27.13401476,29.55139424,29.67652722,30.24500414,30.89133911,30.89133911,30.98560251,30.94284417,30.26287513,29.64000942,28.23349491,29.4333535
9304,21.09777981,20.12485163,18.66091174,21.07497915,21.70021019,21.77691688,22.81714779,22.37783266,21.38872376,21.31571596,20.06398284,20.45219912,20.72317523,19.38378033,19.26222696,19.78952492,19.71487418,19.66704725,18.46208961,18.42452455,17.48999469,17.81933312,19.84276011,20.9552313
9305,25.37100128,25.29946655,22.75807339,23.50518298,26.42271049,26.37507633,25.87179211,26.41520472,22.2256129,20.30420516,20.56481128,19.9632198,21.04593433,21.45226372,20.59428556,21.05148482,19.36144436,19.36144436,20.45228725,20.67997028,21.43336099,20.94809722,23.94985685,24.21926655
9306,25.40857659,23.74136361,24.60576571,24.51538235,24.45204115,28.20224672,25.4599338,24.74714114,26.77232104,25.82552338,26.75519605,28.27472084,27.75433181,27.97514212,26.68486575,26.32792195,27.80335911,27.35923196,27.27874425,27.35849276,27.52405137,28.61819838,28.46758958,25.76299501
9307,21.3433072,21.08532541,22.07295345,22.80584382,21.894187,22.15486787,22.40121957,21.25535096,25.10899808,23.76765338,25.90322723,23.33096421,24.84156038,25.86558936,25.78655788,25.87868527,25.87868527,25.76943578,24.94510759,24.80409295,24.53660785,24.9383826,22.96426646,22.20257037
9308,27.16287817,26.77633444,25.43422127,27.7018121,24.68279253,21.38462209,21.14211043,19.58648581,23.95621316,26.02726581,25.44336737,26.48221972,27.02493852,27.31874792,27.1120064,27.65815637,27.65815637,27.58859229,27.28178295,27.57596813,29.22276263,29.73372889,30.41823107,27.12606205
9309,22.81668531,22.73444941,21.89318867,23.09633361,21.64205236,20.20766711,22.15782895,20.46504333,20.52486777,21.88453405,22.41223147,23.97124785,24.17062193,24.8283629,23.44878058,23.48558125,23.3067622,23.3067622,24.36864863,24.25004929,23.32868257,23.50893042,21.97006079,23.49984995
9310,27.14046868,28.97168318,27.65175343,26.56350089,25.32886194,24.78146064,23.04385471,23.14009773,23.20854052,24.86730666,26.43763548,26.25691723,26.05741332,27.17855539,27.8949607,27.61494235,27.61494235,27.52854278,27.89263089,28.1507578,28.9769653,29.81364488,29.77913435,28.8479511
9311,17.67756286,18.31624801,19.32342503,18.02500222,19.45307603,18.78655277,19.56188132,21.1677832,20.76345607,18.05124133,18.4001102,19.00098795,19.01285884,19.53669637,19.51819563,19.64461607,19.74653165,19.64618113,19.60264632,19.43307225,20.16885266,20.85984915,20.55844018,18.36033865
9312,22.49601169,22.68256723,22.27735107,21.92865803,21.91963076,21.55518095,21.64945287,19.41849392,18.06813243,17.50978441,17.41515688,16.62152121,16.87225909,16.84040374,17.07617279,16.79728055,16.97116745,16.91684238,16.50539055,16.54155006,16.40008872,16.44853793,17.84671993,19.40853989
9402,23.18789665,22.25148687,23.77875922,23.81455718,25.14331786,26.94949465,28.41463152,26.19578078,22.59083744,20.30052328,18.75427516,16.63130956,16.34129275,16.15968203,16.23197128,16.27168506,15.93056403,15.93056403,16.78783075,16.26662686,16.33541848,17.7377664,20.69017116,21.77293228
9403,21.70007644,23.17187172,22.24152224,23.55223091,24.5516813,22.8673863,21.3072613,20.82125298,19.92546192,19.85409251,20.06847032,20.04034768,19.17739661,19.67939449,19.6052403,19.66575176,19.16990503,19.48311914,19.65103226,19.65103226,19.45913515,19.63039428,19.16050673,21.25570635
9404,25.80596151,26.22018098,26.47673838,23.49900341,24.84723533,23.78409518,22.43710155,24.37653245,25.01109487,24.75910059,25.76243885,26.03982748,25.84824726,27.6805786,27.3818714,26.93730891,26.36543871,26.26795372,27.40778387,27.91285097,27.44469028,27.15331441,24.29683643,23.26245182
9405,30.93661576,32.29519109,33.3389682,32.61242414,31.04118313,31.52027693,30.8129824,30.40887816,31.16396685,34.55145584,33.67298518,34.69319226,33.76594753,34.35452122,35.21642254,36.88568113,37.37919727,38.32019325,35.9942531,34.22377882,33.59572815,35.16939722,34.3184473,33.16175163
9406,21.61252274,21.97018841,22.96043623,22.63297742,22.37162278,21.27537341,20.01336702,17.97465523,18.13191195,21.2164638,23.14069981,22.15949803,24.98589226,24.58772723,22.57562751,22.68792394,22.68792394,22.09447742,21.619514,21.54753478,21.91725611,20.75115632,21.42748466,22.55841495
9407,24.46520551,24.43217789,23.30806082,24.57362109,23.74092665,22.79282158,24.07213316,22.99717299,23.79569223,24.41634754,26.42473483,26.85321382,25.17230953,27.24889936,27.48022698,26.35504068,26.55220406,26.22724546,25.97457002,26.19467929,25.79317896,25.99709975,22.75232823,20.66090546
9408,28.74172963,29.57731221,28.33797049,28.00461249,24.87068844,25.21107366,26.65673429,26.34746718,26.70321791,25.20841881,25.9281721,23.20479161,23.33485495,22.29369943,22.42387586,22.35710483,22.27838295,21.76174644,23.03387151,22.92449223,22.79535308,23.75841038,25.18645913,30.23409688
9409,31.90317441,31.40618273,28.72007149,26.42945776,28.00279533,30.33199354,31.17665281,30.91786762,34.92307514,35.80619959,37.47045684,37.10024495,36.53143288,35.82333979,36.38644862,36.15626118,36.19013505,36.19013505,34.81827329,34.85082118,34.49420756,34.40031262,33.67321736,31.30256931
9410,25.70149312,25.0022645,24.29573559,25.78753072,26.46732106,27.87287485,28.95648307,24.48551806,23.1320218,23.32074591,27.99787428,30.31211452,29.90055114,29.34010832,29.74384936,29.55309714,29.46949824,29.94476464,30.11391262,29.60410416,29.6757539,28.49698587,23.4782054,25.55380815
9411,23.00341166,25.00230148,23.31808553,22.19763535,22.74586968,23.80503923,21.99061413,22.37069992,20.31366135,19.99169672,19.09887263,19.38248884,20.00435133,20.19515876,20.42568405,20.98585798,21.00836165,21.00836165,21.22478924,21.33548781,20.47850549,19.92691563,16.56675477,23.12022463
9412,23.02965794,22.89708775,21.03345545,17.51927192,13.59173221,17.04026363,15.02634506,14.23317003,14.24689622,13.40513353,18.56312742,18.05333283,17.668962,17.68187468,15.41027024,15.48017967,15.48017967,15.36334793,15.46574416,16.44407776,16.70635399,17.59322718,20.00246409,21.62425569
