"district","hour","resarea1","resarea2","resarea3"
"036","3pm",0,1239.6083,0
"037","3pm",698.3606,778.604,0
"038","3pm",416.2596,0,0
"039","3pm",0,0,590.0971
"040","3pm",1416.017,676.8679,1125.1187
"041","3pm",878.8659,700.2534,797.4526
"042","3pm",0,369.5175,0
"043","3pm",1206.7319,1240.201,1786.7946
"044","3pm",0,0,0
"045","3pm",0,0,0
"046","3pm",0,0,0
"047","3pm",0,0,888.7819
"048","3pm",0,0,0
"049","3pm",0,0,0
"050","3pm",0,0,0
"051","3pm",0,0,0
"052","3pm",0,0,0
"053","3pm",0,0,0
"054","3pm",0,0,583.9773
"055","3pm",0,0,0
"056","3pm",0,0,0
"057","3pm",0,0,0
"058","3pm",0,0,0
"059","3pm",0,1316.5055,0
"060","3pm",1408.0524,1468.7665,0
"061","3pm",0,0,0
"062","3pm",0,0,0
"063","3pm",0,0,0
"064","3pm",0,0,0
"065","3pm",1156.2863,0,0
"066","3pm",0,0,0
"067","3pm",0,0,0
"068","3pm",0,0,0
"069","3pm",0,0,0
"070","3pm",1236.2598,2037.9593,0
"071","3pm",0,1136.1947,0
"072","3pm",0,0,0
"073","3pm",0,3349.6152,0
"074","3pm",0,1844.7231,0
"075","3pm",1343.7528,3495.582,0
"076","3pm",0,0,0
"077","3pm",0,0,0
"078","3pm",2840.6044,0,0
"079","3pm",1191.9488,0,0
"080","3pm",0,0,0
"001","4pm",0,992.5156,3877.7912
"002","4pm",0,1539.5122,3873.0259
"003","4pm",0,1368.727,3393.9138
"004","4pm",0,0,0
"005","4pm",0,0,1165.716
"006","4pm",719.6539,686.3836,1932.1234
"007","4pm",0,0,1357.4587
"008","4pm",0,0,0
"009","4pm",1175.7423,2578.8298,5700.2163
"010","4pm",0,670.7909,1049.5054
"011","4pm",0,857.3848,2125.4742
"012","4pm",0,0,605.3018
"013","4pm",0,1855.8343,1352.9527
"014","4pm",0,0,949.6127
"015","4pm",0,0,859.4546
"016","4pm",0,0,0
"017","4pm",488.5469,1059.5348,2733.4937
"018","4pm",0,664.3526,1123.4846
"019","4pm",1260.6719,1037.9007,2460.3182
"020","4pm",0,0,690.5459
"021","4pm",0,0,0
"022","4pm",1668.1292,2560.4398,2993.8317
"023","4pm",0,2025.0313,3299.9391
"024","4pm",0,0,1017.7659
"025","4pm",910.133,1821.7102,10582.2717
"026","4pm",0,0,1381.9437
"027","4pm",2454.1754,3015.2413,3546.6275
"028","4pm",1544.0157,3223.0934,4451.2893
"029","4pm",0,1450.3528,1369.1252
"030","4pm",809.7369,779.6277,0
"031","4pm",0,0,0
"032","4pm",1718.2882,2425.9929,1429.1674
"033","4pm",1303.9213,1595.7424,1528.424
"034","4pm",0,0,0
"035","4pm",999.0136,1686.6565,1608.3173
"036","4pm",0,0,0
"037","4pm",0,712.2156,0
"038","4pm",711.3506,0,0
"039","4pm",0,0,645.8184
"040","4pm",1512.972,645.205,1274.6977
"041","4pm",0,0,705.8584
"042","4pm",0,625.7917,0
"043","4pm",1056.7856,1569.2366,1502.7247
"044","4pm",0,0,0
"045","4pm",0,0,0
"046","4pm",0,0,0
"047","4pm",0,0,0
"048","4pm",0,0,0
"049","4pm",0,0,0
"050","4pm",0,0,0
"051","4pm",0,0,0
"052","4pm",0,0,0
"053","4pm",0,0,0
"054","4pm",0,0,0
"055","4pm",0,0,0
"056","4pm",0,0,0
"057","4pm",0,0,0
"058","4pm",0,0,0
"059","4pm",0,1145.8165,0
"060","4pm",1058.2314,1372.7307,0
"061","4pm",0,0,0
"062","4pm",0,0,0
"063","4pm",0,0,0
"064","4pm",0,0,0
"065","4pm",0,0,0
"066","4pm",0,0,0
"067","4pm",0,0,0
"068","4pm",0,0,0
"069","4pm",0,0,0
"070","4pm",994.1254,1812.1686,0
"071","4pm",0,1054.5759,0
"072","4pm",0,0,0
"073","4pm",0,3302.7711,0
"074","4pm",0,2111.7953,0
"075","4pm",1270.0103,3234.6918,0
"076","4pm",0,0,0
"077","4pm",0,0,0
"078","4pm",2165.5892,0,0
"079","4pm",0,0,0
"080","4pm",0,0,0
"001","5pm",0,0,2812.479
"002","5pm",0,1160.0943,3564.4985
"003","5pm",0,1115.3755,3213.8679
"004","5pm",0,0,0
"005","5pm",0,0,976.0194
"006","5pm",0,0,1844.8021
"007","5pm",0,0,1284.0023
"008","5pm",0,0,0
"009","5pm",864.5692,1964.6411,4021.7087
"010","5pm",0,0,0
"011","5pm",0,0,1102.2047
"012","5pm",0,0,0
"013","5pm",0,1075.4873,881.4625
"014","5pm",0,0,1134.331
"015","5pm",0,0,0
"016","5pm",0,0,0
"017","5pm",0,701.5042,1370.9551
"018","5pm",0,0,661.7102
"019","5pm",1018.0117,0,1112.3132
"020","5pm",0,0,0
"021","5pm",0,0,0
"022","5pm",933.2767,1852.1164,2116.7338
"023","5pm",0,1001.559,2319.8307
"024","5pm",0,0,863.2046
"025","5pm",0,892.1791,7108.2289
"026","5pm",0,0,970.345
"027","5pm",1234.929,2280.3018,2195.1364
"028","5pm",852.946,2131.2471,3648.2526
"029","5pm",0,565.4708,1052.2245
"030","5pm",0,0,0
"031","5pm",0,0,0
"032","5pm",961.0525,1213.0087,1056.8598
"033","5pm",793.8283,1032.5592,1217.3814
"034","5pm",0,0,0
"035","5pm",0,1262.261,1594.6347
"036","5pm",0,0,0
"037","5pm",0,0,0
"038","5pm",545.9567,0,0
"039","5pm",0,0,645.1096
"040","5pm",837.1036,555.6616,1025.9499
"041","5pm",0,0,0
"042","5pm",0,420.8607,0
"043","5pm",623.4985,1128.5403,1022.1387
"044","5pm",0,0,0
"045","5pm",0,0,0
"046","5pm",0,0,0
"047","5pm",0,0,0
"048","5pm",0,0,0
"049","5pm",0,0,0
"050","5pm",0,0,0
"051","5pm",0,0,0
"052","5pm",0,0,0
"053","5pm",0,0,0
"054","5pm",0,0,0
"055","5pm",0,0,0
"056","5pm",0,0,0
"057","5pm",0,0,0
"058","5pm",0,0,0
"059","5pm",0,859.9323,0
"060","5pm",0,1170.1099,0
"061","5pm",0,0,0
"062","5pm",0,0,0
"063","5pm",0,0,0
"064","5pm",0,0,0
"065","5pm",0,0,0
"066","5pm",0,0,0
"067","5pm",0,0,0
"068","5pm",0,0,0
"069","5pm",0,0,0
"070","5pm",911.9861,1361.2222,0
"071","5pm",0,944.5367,0
"072","5pm",0,0,0
"073","5pm",0,2368.6866,0
"074","5pm",0,1448.8438,0
"075","5pm",0,1934.0569,0
"076","5pm",0,0,0
"077","5pm",0,0,0
"078","5pm",1188.3318,0,0
"079","5pm",0,0,0
"080","5pm",0,0,0
"001","6pm",0,0,2187.1377
"002","6pm",0,1195.8522,3110.3726
"003","6pm",0,580.1816,2351.5387
"004","6pm",0,0,0
"005","6pm",0,0,0
"006","6pm",0,0,1574.5256
"007","6pm",0,0,1542.0971
"008","6pm",0,0,0
"009","6pm",0,1334.8527,2601.0237
"010","6pm",0,0,0
"011","6pm",0,0,962.1317
"012","6pm",0,0,0
"013","6pm",0,0,679.8468
"014","6pm",0,0,979.2366
"015","6pm",0,0,0
"016","6pm",0,0,0
"017","6pm",0,0,951.3283
"018","6pm",0,0,0
"019","6pm",0,0,653.31
"020","6pm",0,0,0
"021","6pm",0,0,0
"022","6pm",877.5406,1040.7364,1544.6325
"023","6pm",0,0,1179.3727
"024","6pm",0,0,547.1539
"025","6pm",0,0,3102.6558
"026","6pm",0,0,809.655
"027","6pm",0,702.1834,1417.6588
"028","6pm",0,1778.0591,2986.5357
"029","6pm",0,0,894.611
"030","6pm",0,0,0
"031","6pm",0,0,0
"032","6pm",0,763.1248,0
"033","6pm",844.0251,832.5168,878.5799
"034","6pm",0,0,0
"035","6pm",0,836.9698,1153.2583
"036","6pm",0,0,0
"037","6pm",0,0,0
"038","6pm",0,0,0
"039","6pm",0,0,0
"040","6pm",820.6314,0,683.9878
"041","6pm",0,0,0
"042","6pm",0,0,0
"043","6pm",659.8353,803.6816,725.0789
"044","6pm",0,0,0
"045","6pm",0,0,0
"046","6pm",0,0,0
"047","6pm",0,0,0
"048","6pm",0,0,0
"049","6pm",0,0,0
"050","6pm",0,0,0
"051","6pm",0,0,0
"052","6pm",0,0,0
"053","6pm",0,0,0
"054","6pm",0,0,0
"055","6pm",0,0,0
"056","6pm",0,0,0
"057","6pm",0,0,0
"058","6pm",0,0,0
"059","6pm",0,717.431,0
"060","6pm",0,0,0
"061","6pm",0,0,0
"062","6pm",0,0,0
"063","6pm",0,0,0
"064","6pm",0,0,0
"065","6pm",0,0,0
"066","6pm",0,0,0
"067","6pm",0,0,0
"068","6pm",0,0,0
"069","6pm",0,0,0
"070","6pm",797.448,1445.5292,0
"071","6pm",0,0,0
"072","6pm",0,0,0
"073","6pm",0,1345.1623,0
"074","6pm",0,0,0
"075","6pm",0,1325.4398,0
"076","6pm",0,0,0
"077","6pm",0,0,0
"078","6pm",0,0,0
"079","6pm",0,0,0
"080","6pm",0,0,0
"001","7pm",0,0,1751.1378
"002","7pm",0,0,3212.9169
"003","7pm",0,0,1555.4868
"004","7pm",0,0,0
"005","7pm",0,0,0
"006","7pm",0,0,1057.6005
"007","7pm",0,0,1191.7707
"008","7pm",0,0,0
"009","7pm",0,630.9929,2165.7996
"010","7pm",0,0,0
"011","7pm",0,0,0
"012","7pm",0,0,0
"013","7pm",0,0,0
"014","7pm",0,0,685.4534
"015","7pm",0,0,0
"016","7pm",0,0,0
"017","7pm",0,0,827.4323
"018","7pm",0,0,0
"019","7pm",0,0,0
"020","7pm",0,0,0
"021","7pm",0,0,0
"022","7pm",0,752.8648,911.581
"023","7pm",0,0,0
"024","7pm",0,0,0
"025","7pm",0,0,1517.3836
"026","7pm",0,0,0
"027","7pm",0,0,818.9755
"028","7pm",452.9811,1338.8355,2027.9646
"029","7pm",0,0,567.1289
"030","7pm",0,0,0
"031","7pm",0,0,0
"032","7pm",0,683.1556,0
"033","7pm",0,0,779.8717
"034","7pm",0,0,0
"035","7pm",0,0,0
"036","7pm",0,0,0
"037","7pm",0,0,0
"038","7pm",0,0,0
"039","7pm",0,0,0
"040","7pm",0,0,0
"041","7pm",0,0,0
"042","7pm",0,0,0
"043","7pm",0,0,0
"044","7pm",0,0,0
"045","7pm",0,0,0
"046","7pm",0,0,0
"047","7pm",0,0,0
"048","7pm",0,0,0
"049","7pm",0,0,0
"050","7pm",0,0,0
"051","7pm",0,0,0
"052","7pm",0,0,0
"053","7pm",0,0,0
"054","7pm",0,0,0
"055","7pm",0,0,0
"056","7pm",0,0,0
"057","7pm",0,0,0
"058","7pm",0,0,0
"059","7pm",0,712.4434,0
"060","7pm",0,0,0
"061","7pm",0,0,0
"062","7pm",0,0,0
"063","7pm",0,0,0
"064","7pm",0,0,0
"065","7pm",0,0,0
"066","7pm",0,0,0
"067","7pm",0,0,0
"068","7pm",0,0,0
"069","7pm",0,0,0
"070","7pm",0,0,0
"071","7pm",0,0,0
"072","7pm",0,0,0
"073","7pm",0,0,0
"074","7pm",0,0,0
"075","7pm",0,0,0
"076","7pm",0,0,0
"077","7pm",0,0,0
"078","7pm",0,0,0
"079","7pm",0,0,0
"080","7pm",0,0,0
"001","8pm",0,0,1401.6693
"002","8pm",0,0,3323.4774
"003","8pm",0,0,1365.4235
"004","8pm",0,0,0
"005","8pm",0,0,0
"006","8pm",0,0,1221.7999
"007","8pm",0,0,1305.9272
"008","8pm",0,0,0
"009","8pm",0,0,1507.1659
"010","8pm",0,0,0
"011","8pm",0,0,0
"012","8pm",0,0,0
"013","8pm",0,0,0
"014","8pm",0,0,0
"015","8pm",0,0,0
"016","8pm",0,0,0
"017","8pm",0,0,0
"018","8pm",0,0,0
"019","8pm",0,0,0
"020","8pm",0,0,0
"021","8pm",0,0,0
"022","8pm",0,751.1089,674.1725
"023","8pm",0,0,0
"024","8pm",0,0,0
"025","8pm",0,0,824.2834
"026","8pm",0,0,0
"027","8pm",0,0,0
"028","8pm",648.1037,746.1046,1727.904
"029","8pm",0,0,590.3162
"030","8pm",0,0,0
"031","8pm",0,0,0
"032","8pm",0,0,0
"033","8pm",0,0,0
"034","8pm",0,0,0
"035","8pm",0,0,0
"036","8pm",0,0,0
"037","8pm",0,0,0
"038","8pm",0,0,0
"039","8pm",0,0,0
"040","8pm",0,0,0
"041","8pm",0,0,0
"042","8pm",0,0,0
"043","8pm",0,0,0
"044","8pm",0,0,0
"045","8pm",0,0,0
"046","8pm",0,0,0
"047","8pm",0,0,0
"048","8pm",0,0,0
"049","8pm",0,0,0
"050","8pm",0,0,0
"051","8pm",0,0,0
"052","8pm",0,0,0
"053","8pm",0,0,0
"054","8pm",0,0,0
"055","8pm",0,0,0
"056","8pm",0,0,0
"057","8pm",0,0,0
"058","8pm",0,0,0
"059","8pm",0,0,0
"060","8pm",0,0,0
"061","8pm",0,0,0
"062","8pm",0,0,0
"063","8pm",0,0,0
"064","8pm",0,0,0
"065","8pm",0,0,0
"066","8pm",0,0,0
"067","8pm",0,0,0
"068","8pm",0,0,0
"069","8pm",0,0,0
"070","8pm",0,0,0
"071","8pm",0,0,0
"072","8pm",0,0,0
"073","8pm",0,0,0
"074","8pm",0,0,0
"075","8pm",0,0,0
"076","8pm",0,0,0
"077","8pm",0,0,0
"078","8pm",0,0,0
"079","8pm",0,0,0
"080","8pm",0,0,0
"001","9pm",0,0,1655.4331
"002","9pm",0,819.8286,3385.9209
"003","9pm",0,0,1154.6497
"004","9pm",0,0,0
"005","9pm",0,0,0
"006","9pm",0,0,1065.9749
"007","9pm",0,0,1284.5931
"008","9pm",0,0,0
"009","9pm",0,0,610.2644
"010","9pm",0,0,0
"011","9pm",0,0,0
"012","9pm",0,0,0
"013","9pm",0,0,0
"014","9pm",0,0,0
"015","9pm",0,0,0
"016","9pm",0,0,0
"017","9pm",0,0,0
"018","9pm",0,0,0
"019","9pm",0,0,0
"020","9pm",0,0,0
"021","9pm",0,0,0
"022","9pm",0,0,0
"023","9pm",0,0,0
"024","9pm",0,0,0
"025","9pm",0,0,0
"026","9pm",0,0,0
"027","9pm",0,0,0
"028","9pm",0,0,1441.0827
"029","9pm",0,0,468.4797
"030","9pm",0,0,0
"031","9pm",0,0,0
"032","9pm",0,0,0
"033","9pm",0,0,0
"034","9pm",0,0,0
"035","9pm",0,0,0
"036","9pm",0,0,0
"037","9pm",0,0,0
"038","9pm",0,0,0
"039","9pm",0,0,0
"040","9pm",0,0,0
"041","9pm",0,0,0
"042","9pm",0,0,0
"043","9pm",0,0,0
"044","9pm",0,0,0
"045","9pm",0,0,0
"046","9pm",0,0,0
"047","9pm",0,0,0
"048","9pm",0,0,0
"049","9pm",0,0,0
"050","9pm",0,0,0
"051","9pm",0,0,0
"052","9pm",0,0,0
"053","9pm",0,0,0
"054","9pm",0,0,0
"055","9pm",0,0,0
"056","9pm",0,0,0
"057","9pm",0,0,0
"058","9pm",0,0,0
"059","9pm",0,0,0
"060","9pm",0,0,0
"061","9pm",0,0,0
"062","9pm",0,0,0
"063","9pm",0,0,0
"064","9pm",0,0,0
"065","9pm",0,0,0
"066","9pm",0,0,0
"067","9pm",0,0,0
"068","9pm",0,0,0
"069","9pm",0,0,0
"070","9pm",0,0,0
"071","9pm",0,0,0
"072","9pm",0,0,0
"073","9pm",0,0,0
"074","9pm",0,0,0
"075","9pm",0,0,0
"076","9pm",0,0,0
"077","9pm",0,0,0
"078","9pm",0,0,0
"079","9pm",0,0,0
"080","9pm",0,0,0
"001","10pm",0,0,1487.6626
"002","10pm",0,676.5484,2903.7841
"003","10pm",0,0,716.3861
"004","10pm",0,0,0
"005","10pm",0,0,0
"006","10pm",0,0,650.1508
"007","10pm",0,0,1421.2025
"008","10pm",0,0,0
"009","10pm",0,0,0
"010","10pm",0,0,0
"011","10pm",0,0,0
"012","10pm",0,0,0
"013","10pm",0,0,0
"014","10pm",0,0,0
"015","10pm",0,0,0
"016","10pm",0,0,0
"017","10pm",0,0,0
"018","10pm",0,0,0
"019","10pm",0,0,0
"020","10pm",0,0,0
"021","10pm",0,0,0
"022","10pm",0,0,0
"023","10pm",0,0,0
"024","10pm",0,0,0
"025","10pm",0,0,0
"026","10pm",0,0,0
"027","10pm",0,0,0
"028","10pm",0,0,1029.9225
"029","10pm",0,0,0
"030","10pm",0,0,0
"031","10pm",0,0,0
"032","10pm",0,0,0
"033","10pm",0,0,0
"034","10pm",0,0,0
"035","10pm",0,0,0
"036","10pm",0,0,0
"037","10pm",0,0,0
"038","10pm",0,0,0
"039","10pm",0,0,0
"040","10pm",0,0,0
"041","10pm",0,0,0
"042","10pm",0,0,0
"043","10pm",0,0,0
"044","10pm",0,0,0
"045","10pm",0,0,0
"046","10pm",0,0,0
"047","10pm",0,0,0
"048","10pm",0,0,0
"049","10pm",0,0,0
"050","10pm",0,0,0
"051","10pm",0,0,0
"052","10pm",0,0,0
"053","10pm",0,0,0
"054","10pm",0,0,0
"055","10pm",0,0,0
"056","10pm",0,0,0
"057","10pm",0,0,0
"058","10pm",0,0,0
"059","10pm",0,0,0
"060","10pm",0,0,0
"061","10pm",0,0,0
"062","10pm",0,0,0
"063","10pm",0,0,0
"064","10pm",0,0,0
"065","10pm",0,0,0
"066","10pm",0,0,0
"067","10pm",0,0,0
"068","10pm",0,0,0
"069","10pm",0,0,0
"070","10pm",0,0,0
"071","10pm",0,0,0
"072","10pm",0,0,0
"073","10pm",0,0,0
"074","10pm",0,0,0
"075","10pm",0,0,0
"076","10pm",0,0,0
"077","10pm",0,0,0
"078","10pm",0,0,0
"079","10pm",0,0,0
"080","10pm",0,0,0
"001","11pm",0,0,910.468
"002","11pm",0,0,1868.7352
"003","11pm",0,0,524.7733
"004","11pm",0,0,0
"005","11pm",0,0,0
"006","11pm",0,0,0
"007","11pm",0,0,929.6468
"008","11pm",0,0,0
"009","11pm",0,0,0
"010","11pm",0,0,0
"011","11pm",0,0,0
"012","11pm",0,0,0
"013","11pm",0,0,0
"014","11pm",0,0,0
"015","11pm",0,0,0
"016","11pm",0,0,0
"017","11pm",0,0,0
"018","11pm",0,0,0
"019","11pm",0,0,0
"020","11pm",0,0,0
"021","11pm",0,0,0
"022","11pm",0,0,0
"023","11pm",0,0,0
"024","11pm",0,0,0
"025","11pm",0,0,0
"026","11pm",0,0,0
"027","11pm",0,0,0
"028","11pm",0,0,0
"029","11pm",0,0,0
"030","11pm",0,0,0
"031","11pm",0,0,0
"032","11pm",0,0,0
"033","11pm",0,0,0
"034","11pm",0,0,0
"035","11pm",0,0,0
"036","11pm",0,0,0
"037","11pm",0,0,0
"038","11pm",0,0,0
"039","11pm",0,0,0
"040","11pm",0,0,0
"041","11pm",0,0,0
"042","11pm",0,0,0
"043","11pm",0,0,0
"044","11pm",0,0,0
"045","11pm",0,0,0
"046","11pm",0,0,0
"047","11pm",0,0,0
"048","11pm",0,0,0
"049","11pm",0,0,0
"050","11pm",0,0,0
"051","11pm",0,0,0
"052","11pm",0,0,0
"053","11pm",0,0,0
"054","11pm",0,0,0
"055","11pm",0,0,0
"056","11pm",0,0,0
"057","11pm",0,0,0
"058","11pm",0,0,0
"059","11pm",0,0,0
"060","11pm",0,0,0
"061","11pm",0,0,0
"062","11pm",0,0,0
"063","11pm",0,0,0
"064","11pm",0,0,0
"065","11pm",0,0,0
"066","11pm",0,0,0
"067","11pm",0,0,0
"068","11pm",0,0,0
"069","11pm",0,0,0
"070","11pm",0,0,0
"071","11pm",0,0,0
"072","11pm",0,0,0
"073","11pm",0,0,0
"074","11pm",0,0,0
"075","11pm",0,0,0
"076","11pm",0,0,0
"077","11pm",0,0,0
"078","11pm",0,0,0
"079","11pm",0,0,0
"080","11pm",0,0,0
"001","12pm",0,0,622.8711
"002","12pm",0,0,1082.4604
"003","12pm",0,0,447.1724
"004","12pm",0,0,0
"005","12pm",0,0,0
"006","12pm",0,0,0
"007","12pm",0,0,0
"008","12pm",0,0,0
"009","12pm",0,0,0
"010","12pm",0,0,0
"011","12pm",0,0,0
"012","12pm",0,0,0
"013","12pm",0,0,0
"014","12pm",0,0,0
"015","12pm",0,0,0
"016","12pm",0,0,0
"017","12pm",0,0,0
"018","12pm",0,0,0
"019","12pm",0,0,0
"020","12pm",0,0,0
"021","12pm",0,0,0
"022","12pm",0,0,0
"023","12pm",0,0,0
"024","12pm",0,0,0
"025","12pm",0,0,0
"026","12pm",0,0,0
"027","12pm",0,0,0
"028","12pm",0,0,0
"029","12pm",0,0,0
"030","12pm",0,0,0
"031","12pm",0,0,0
"032","12pm",0,0,0
"033","12pm",0,0,0
"034","12pm",0,0,0
"035","12pm",0,0,0
"036","12pm",0,0,0
"037","12pm",0,0,0
"038","12pm",0,0,0
"039","12pm",0,0,0
"040","12pm",0,0,0
"041","12pm",0,0,0
"042","12pm",0,0,0
"043","12pm",0,0,0
"044","12pm",0,0,0
"045","12pm",0,0,0
"046","12pm",0,0,0
"047","12pm",0,0,0
"048","12pm",0,0,0
"049","12pm",0,0,0
"050","12pm",0,0,0
"051","12pm",0,0,0
"052","12pm",0,0,0
"053","12pm",0,0,0
"054","12pm",0,0,0
"055","12pm",0,0,0
"056","12pm",0,0,0
"057","12pm",0,0,0
"058","12pm",0,0,0
"059","12pm",0,0,0
"060","12pm",0,0,0
"061","12pm",0,0,0
"062","12pm",0,0,0
"063","12pm",0,0,0
"064","12pm",0,0,0
"065","12pm",0,0,0
"066","12pm",0,0,0
"067","12pm",0,0,0
"068","12pm",0,0,0
"069","12pm",0,0,0
"070","12pm",0,0,0
"071","12pm",0,0,0
"072","12pm",0,0,0
"073","12pm",0,0,0
"074","12pm",0,0,0
"075","12pm",0,0,0
"076","12pm",0,0,0
"077","12pm",0,0,0
"078","12pm",0,0,0
"079","12pm",0,0,0
"080","12pm",0,0,0
"001","1am",0,0,0
"002","1am",0,0,0
"003","1am",0,0,425.8565
"004","1am",0,0,0
"005","1am",0,0,0
"006","1am",0,0,0
"007","1am",0,0,0
"008","1am",0,0,0
"009","1am",0,0,0
"010","1am",0,0,0
"011","1am",0,0,0
"012","1am",0,0,0
"013","1am",0,0,0
"014","1am",0,0,0
"015","1am",0,0,0
"016","1am",0,0,0
"017","1am",0,0,0
"018","1am",0,0,0
"019","1am",0,0,0
"020","1am",0,0,0
"021","1am",0,0,0
"022","1am",0,0,0
"023","1am",0,0,0
"024","1am",0,0,0
"025","1am",0,0,0
"026","1am",0,0,0
"027","1am",0,0,0
"028","1am",0,0,0
"029","1am",0,0,0
"030","1am",0,0,0
"031","1am",0,0,0
"032","1am",0,0,0
"033","1am",0,0,0
"034","1am",0,0,0
"035","1am",0,0,0
"036","1am",0,0,0
"037","1am",0,0,0
"038","1am",0,0,0
"039","1am",0,0,0
"040","1am",0,0,0
"041","1am",0,0,0
"042","1am",0,0,0
"043","1am",0,0,0
"044","1am",0,0,0
"045","1am",0,0,0
"046","1am",0,0,0
"047","1am",0,0,0
"048","1am",0,0,0
"049","1am",0,0,0
"050","1am",0,0,0
"051","1am",0,0,0
"052","1am",0,0,0
"053","1am",0,0,0
"054","1am",0,0,0
"055","1am",0,0,0
"056","1am",0,0,0
"057","1am",0,0,0
"058","1am",0,0,0
"059","1am",0,0,0
"060","1am",0,0,0
"061","1am",0,0,0
"062","1am",0,0,0
"063","1am",0,0,0
"064","1am",0,0,0
"065","1am",0,0,0
"066","1am",0,0,0
"067","1am",0,0,0
"068","1am",0,0,0
"069","1am",0,0,0
"070","1am",0,0,0
"071","1am",0,0,0
"072","1am",0,0,0
"073","1am",0,0,0
"074","1am",0,0,0
"075","1am",0,0,0
"076","1am",0,0,0
"077","1am",0,0,0
"078","1am",0,0,0
"079","1am",0,0,0
"080","1am",0,0,0
"001","2am",0,0,0
"002","2am",0,0,0
"003","2am",0,0,0
"004","2am",0,0,0
"005","2am",0,0,0
"006","2am",0,0,0
"007","2am",0,0,0
"008","2am",0,0,0
"009","2am",0,0,0
"010","2am",0,0,0
"011","2am",0,0,0
"012","2am",0,0,0
"013","2am",0,0,0
"014","2am",0,0,0
"015","2am",0,0,0
"016","2am",0,0,0
"017","2am",0,0,0
"018","2am",0,0,0
"019","2am",0,0,0
"020","2am",0,0,0
"021","2am",0,0,0
"022","2am",0,0,0
"023","2am",0,0,0
"024","2am",0,0,0
"025","2am",0,0,0
"026","2am",0,0,0
"027","2am",0,0,0
"028","2am",0,0,0
"029","2am",0,0,0
"030","2am",0,0,0
"031","2am",0,0,0
"032","2am",0,0,0
"033","2am",0,0,0
"034","2am",0,0,0
"035","2am",0,0,0
"036","2am",0,0,0
"037","2am",0,0,0
"038","2am",0,0,0
"039","2am",0,0,0
"040","2am",0,0,0
"041","2am",0,0,0
"042","2am",0,0,0
"043","2am",0,0,0
"044","2am",0,0,0
"045","2am",0,0,0
"046","2am",0,0,0
"047","2am",0,0,0
"048","2am",0,0,0
"049","2am",0,0,0
"050","2am",0,0,0
"051","2am",0,0,0
"052","2am",0,0,0
"053","2am",0,0,0
"054","2am",0,0,0
"055","2am",0,0,0
"056","2am",0,0,0
"057","2am",0,0,0
"058","2am",0,0,0
"059","2am",0,0,0
"060","2am",0,0,0
"061","2am",0,0,0
"062","2am",0,0,0
"063","2am",0,0,0
"064","2am",0,0,0
"065","2am",0,0,0
"066","2am",0,0,0
"067","2am",0,0,0
"068","2am",0,0,0
"069","2am",0,0,0
"070","2am",0,0,0
"071","2am",0,0,0
"072","2am",0,0,0
"073","2am",0,0,0
"074","2am",0,0,0
"075","2am",0,0,0
"076","2am",0,0,0
"077","2am",0,0,0
"078","2am",0,0,0
"079","2am",0,0,0
"080","2am",0,0,0
"001","3am",0,0,0
"002","3am",0,0,0
"003","3am",0,0,0
"004","3am",0,0,0
"005","3am",0,0,0
"006","3am",0,0,0
"007","3am",0,0,0
"008","3am",0,0,0
"009","3am",0,0,0
"010","3am",0,0,0
"011","3am",0,0,0
"012","3am",0,0,0
"013","3am",0,0,0
"014","3am",0,0,0
"015","3am",0,0,0
"016","3am",0,0,0
"017","3am",0,0,0
"018","3am",0,0,0
"019","3am",0,0,0
"020","3am",0,0,0
"021","3am",0,0,0
"022","3am",0,0,0
"023","3am",0,0,0
"024","3am",0,0,0
"025","3am",0,0,0
"026","3am",0,0,0
"027","3am",0,0,0
"028","3am",0,0,0
"029","3am",0,0,0
"030","3am",0,0,0
"031","3am",0,0,0
"032","3am",0,0,0
"033","3am",0,0,0
"034","3am",0,0,0
"035","3am",0,0,0
"036","3am",0,0,0
"037","3am",0,0,0
"038","3am",0,0,0
"039","3am",0,0,0
"040","3am",0,0,0
"041","3am",0,0,0
"042","3am",0,0,0
"043","3am",0,0,0
"044","3am",0,0,0
"045","3am",0,0,0
"046","3am",0,0,0
"047","3am",0,0,0
"048","3am",0,0,0
"049","3am",0,0,0
"050","3am",0,0,0
"051","3am",0,0,0
"052","3am",0,0,0
"053","3am",0,0,0
"054","3am",0,0,0
"055","3am",0,0,0
"056","3am",0,0,0
"057","3am",0,0,0
"058","3am",0,0,0
"059","3am",0,0,0
"060","3am",0,0,0
"061","3am",0,0,0
"062","3am",0,0,0
"063","3am",0,0,0
"064","3am",0,0,0
"065","3am",0,0,0
"066","3am",0,0,0
"067","3am",0,0,0
"068","3am",0,0,0
"069","3am",0,0,0
"070","3am",0,0,0
"071","3am",0,0,0
"072","3am",0,0,0
"073","3am",0,0,0
"074","3am",0,0,0
"075","3am",0,0,0
"076","3am",0,0,0
"077","3am",0,0,0
"078","3am",0,0,0
"079","3am",0,0,0
"080","3am",0,0,0
