"district","hour","rev1","rev2","rev3","rev4"
"7806","11am",0,6212.035,6523.328,0
"7807","11am",0,5814.88,0,0
"7808","11am",0,0,0,0
"7809","11am",0,4603.926,5289.304,0
"7810","11am",0,0,0,0
"7811","11am",0,0,5519.283,0
"7812","11am",5010.098,21520.604,28539.806,19186.41
"7813","11am",0,2546.372,0,0
"7814","11am",0,0,0,0
"7815","11am",0,0,1567.659,0
"7816","11am",2963.085,14342.643,19569.97,15815.389
"9101","11am",5207.415,14480.451,10829.216,9476.507
"9102","11am",0,3136.455,3831.337,0
"9103","11am",0,4757.522,0,0
"9104","11am",0,0,0,0
"9105","11am",0,9184.199,5937.938,4038.173
"9106","11am",3698.496,5633.341,5887.013,0
"9107","11am",0,3533.448,0,0
"9108","11am",0,3938.117,0,0
"9109","11am",0,5321.662,5035.844,5330.122
"9110","11am",0,2508.43,0,0
"9111","11am",2546.691,13268.956,9832.471,6330.482
"9112","11am",0,5765.454,4293.558,0
"9113","11am",7438.651,11492.186,19993.037,9552.586
"9114","11am",0,0,6925.23,0
"9201","11am",8429.304,15555.729,7939.113,7432.605
"9202","11am",0,6486.879,4400.957,12073.279
"9203","11am",14768.465,21553.366,21425.163,18576.298
"9204","11am",10624.47,21912.719,31985.056,19007.693
"9205","11am",8960.457,27660.999,39258.041,58096.07
"9206","11am",4503.899,13790.483,20206.271,13328.742
"9207","11am",0,7668.131,8330.511,11772.546
"9208","11am",6526.726,8323.491,10993.534,8105.567
"9209","11am",6005.525,15278.01,21075.53,19602.198
"9210","11am",7020.999,11689.364,14249.268,7478.384
"9211","11am",0,9341.053,6485.141,5937.337
"9212","11am",0,8142.395,7218.564,6718.966
"9302","11am",0,0,0,0
"9303","11am",10745.901,10897.327,12659.061,0
"9304","11am",10279.709,16865.937,15322.466,8447.017
"9305","11am",0,5499.472,0,0
"9306","11am",5632.481,9132.491,5304.507,0
"9307","11am",0,0,0,0
"9308","11am",0,5901.607,0,0
"9309","11am",7756.572,13996.387,7599.204,6077.401
"9310","11am",0,7196.581,0,0
"9311","11am",10176.316,10491.672,6496.276,0
"9312","11am",15689.314,29203.11,27070.287,23368.495
"9402","11am",6773.624,16047.773,7051.984,5527.56
"9403","11am",7013.804,16324.439,13574.511,8758.68
"9404","11am",4559.09,10741.98,3528.492,0
"9405","11am",5637.026,9899.493,6976.529,8291.024
"9406","11am",6420.112,13600.742,9368.362,7944.864
"9407","11am",3516.866,9778.226,10593.769,5871.224
"9408","11am",0,9695.843,4662.376,0
"9409","11am",4905.093,13055.357,11738.852,6445.779
"9410","11am",0,5762.946,2421.263,0
"9411","11am",0,7982.76,0,0
"9412","11am",0,5385.402,0,0
"9413","11am",3131.43,0,3597.529,0
"9414","11am",0,0,0,0
"9501","11am",4473.991,5259.997,7613.666,4969.535
"9502","11am",4686.151,10489.809,8161.874,3730.418
"9503","11am",0,5044.377,0,0
"9504","11am",0,0,0,0
"9505","11am",0,7284.957,5826.479,0
"9506","11am",0,5378.7,3896.325,0
"9507","11am",0,5552.233,0,0
"9508","11am",4496.846,8008.742,5632.913,4753.515
"9509","11am",0,0,0,0
"9510","11am",0,5683.82,3572.3,0
"9511","11am",0,6312.392,0,0
"9512","11am",0,0,0,0
"9513","11am",0,0,0,0
"7501","12am",22606.072,45887.03,50120.785,46814.615
"7502","12am",19433.426,48211.709,47420.75,44331.904
"7503","12am",27208.064,55415.59,58329.607,61181.374
"7504","12am",14935.433,28306.731,15584.494,14523.645
"7505","12am",7453.17,14881.704,16214.878,11107.684
"7506","12am",14442.938,31739.703,20423.678,16502.939
"7507","12am",12711.899,25768.008,27053.952,19755.539
"7508","12am",5818.742,18200.29,16982.413,14319.321
"7509","12am",13383.389,30266.022,33896.605,32792.438
"7510","12am",9091.956,22139.509,21339.331,18530.516
"7511","12am",8693.05,21208.496,25646.077,14761.024
"7512","12am",14849.369,17782.825,10681.74,0
"7513","12am",11420.839,14231.763,14476.072,9582.956
"7514","12am",4756.564,12293.544,13653.201,7961.138
"7701","12am",9399.133,18789.793,11653.011,0
"7702","12am",7008.06,12401.52,16673.205,10176.612
"7703","12am",5440.511,8761.514,9059.097,0
"7704","12am",0,4664.907,0,0
"7705","12am",0,0,0,0
"7706","12am",0,0,0,0
"7707","12am",0,0,0,0
"7708","12am",0,6255.6,0,0
"7709","12am",0,5973.63,2809.592,0
"7710","12am",0,0,0,0
"7711","12am",5629.685,7052.436,7532.706,0
"7712","12am",0,0,0,0
"7713","12am",0,0,0,0
"7714","12am",0,1871.381,2487.794,0
"7715","12am",0,0,0,0
"7716","12am",0,12361.122,7260.285,0
"7801","12am",0,0,0,0
"7802","12am",0,0,0,0
"7803","12am",3436.482,8462.425,13102.192,0
"7804","12am",0,0,0,0
"7805","12am",0,5956.006,6275.286,0
"7806","12am",0,6431.279,6523.328,0
"7807","12am",0,4642.795,0,0
"7808","12am",0,0,0,0
"7809","12am",0,4134.406,4973.409,0
"7810","12am",0,0,0,0
"7811","12am",0,0,4812.878,0
"7812","12am",6329.107,20331.277,30906.162,20644.907
"7813","12am",0,2603.756,2676.945,0
"7814","12am",0,0,0,0
"7815","12am",0,3955.892,1514.877,0
"7816","12am",2963.085,15116.337,20207.023,15425.346
"9101","12am",5011.684,14790.717,10899.022,8226.39
"9102","12am",0,2736.01,0,0
"9103","12am",0,5142.074,0,0
"9104","12am",0,0,0,0
"9105","12am",0,8896.288,5525.733,0
"9106","12am",0,4922.012,4973.653,0
"9107","12am",0,3392.688,0,0
"9108","12am",0,5067.534,0,0
"9109","12am",0,5074.122,4933.902,5609.526
"9110","12am",0,2360.158,3290.128,0
"9111","12am",3016.794,11875.547,9798.132,6512.383
"9112","12am",0,5765.454,4143.516,0
"9113","12am",8002.163,11478.337,18627.29,9372.181
"9114","12am",0,0,8133.827,0
"9201","12am",10590.185,14317.509,8298.037,7167.19
"9202","12am",0,6098.309,4727.651,12108.078
"9203","12am",15598.336,23417.925,22102.379,19209.989
"9204","12am",10548.213,20508.166,30868.174,18580.332
"9205","12am",9870.497,26794.478,39542.88,57360.499
"9206","12am",0,15810.594,20513.474,12284.107
"9207","12am",0,8433.891,7407.544,12324.328
"9208","12am",6526.726,10223.69,10600.259,8680.234
"9209","12am",5493.918,15814.291,21714.429,20588.275
"9210","12am",7606.422,11259.977,13925.356,8279.959
"9211","12am",0,9104.722,6357.86,6725.876
"9212","12am",0,8583.233,7353.172,6389.375
"9302","12am",0,0,0,0
"9303","12am",10917.627,12319.526,12737.1,0
"9304","12am",11350.141,18062.66,15442.497,7928.103
"9305","12am",0,6667.135,0,0
"9306","12am",5395.121,9586.304,8025.218,0
"9307","12am",0,0,0,0
"9308","12am",0,6149.528,0,0
"9309","12am",7138.295,13409.823,7477.361,6710.084
"9310","12am",3715.071,7711.619,0,0
"9311","12am",11538.435,9438.382,6345.074,0
"9312","12am",14497.286,29062.599,27302.006,23482.089
"9402","12am",6120.589,15897.583,7467.702,4238.655
"9403","12am",7484.249,15633.268,13161.973,8568.945
"9404","12am",3935.161,10625.229,3773.533,0
"9405","12am",5655.689,7599.31,9258.366,8291.024
"9406","12am",6129.193,13818.548,9697.483,7852.316
"9407","12am",3714.517,10416.989,9571.464,6283.407
"9408","12am",0,9660.914,5817.259,0
"9409","12am",4216.366,14821.461,11092.937,6370.554
"9410","12am",0,5831.535,2382.468,0
"9411","12am",0,7842.881,0,0
"9412","12am",0,4541.6,0,0
"9413","12am",3079.933,0,0,0
"9414","12am",0,0,0,0
"9501","12am",4255.217,5287.958,7253.449,3990.788
"9502","12am",5317.858,9512.879,8484.263,3796.174
"9503","12am",0,5236.897,0,0
"9504","12am",0,0,0,0
"9505","12am",4582.887,6802.654,5702.361,0
"9506","12am",0,5903.349,3442.927,0
"9507","12am",0,6040.124,0,0
"9508","12am",4281.542,8008.742,4780.452,4424.755
"9509","12am",0,3949.755,0,0
"9510","12am",0,0,4000.642,0
"9511","12am",4112.215,6120.05,3117.823,0
"9512","12am",0,0,0,0
"9513","12am",0,0,0,0
"7501","1pm",20627.091,46972.236,54854.24,49113.686
"7502","1pm",19894.215,50295.269,47540.486,44923.902
"7503","1pm",26877.785,54763.625,58374.885,62458.273
"7504","1pm",14910.612,30395.553,15468.387,14063.138
"7505","1pm",8596.617,15877.853,18228.587,13348.417
"7506","1pm",15184.211,30510.296,20242.271,16931.392
"7507","1pm",11534.586,23942.785,29020.672,20360.11
"7508","1pm",5858.995,17861.2,17237.181,13136.227
"7509","1pm",12091.47,29488.25,31943.508,33780.907
"7510","1pm",9291.281,23847.383,21175.513,17363.148
"7511","1pm",8216.656,20317.683,27017.109,18402.405
"7512","1pm",18024.484,18132.317,11995.855,4945.107
"7513","1pm",9386.925,12874.748,12516.644,9159.729
"7514","1pm",4070.939,10774.754,12176.558,5832.945
"7701","1pm",9138.962,19261.745,13277.741,0
"7702","1pm",5962.267,12325.581,16308.513,10375.048
"7703","1pm",4526.566,8806.387,7900.385,0
"7704","1pm",0,4368.914,0,0
"7705","1pm",0,0,0,0
"7706","1pm",0,0,0,0
"7707","1pm",0,0,0,0
"7708","1pm",0,0,0,0
"7709","1pm",0,4765.133,0,0
"7710","1pm",0,0,0,0
"7711","1pm",5189.675,6062.926,8135.31,0
"7712","1pm",0,0,3271.871,0
"7713","1pm",0,0,0,0
"7714","1pm",0,1844.937,0,0
"7715","1pm",0,0,0,0
"7716","1pm",0,10003.949,5642.939,0
"7801","1pm",0,0,0,0
"7802","1pm",0,0,0,0
"7803","1pm",3156.56,9067.434,11813.389,0
"7804","1pm",0,0,0,0
"7805","1pm",0,6065.883,5895.44,0
"7806","1pm",0,5429.553,5050.793,0
"7807","1pm",0,0,0,0
"7808","1pm",0,0,0,0
"7809","1pm",0,0,4969.563,0
"7810","1pm",0,0,0,0
"7811","1pm",0,0,3787.574,0
"7812","1pm",7099.69,21049.795,26527.544,18143.85
"7813","1pm",0,2561.675,0,0
"7814","1pm",0,0,0,0
"7815","1pm",0,4360.54,1453.486,0
"7816","1pm",0,13753.13,18105.029,13060.594
"9101","1pm",4512.992,15061.362,11203.386,6399.654
"9102","1pm",0,0,0,0
"9103","1pm",0,4594.912,0,0
"9104","1pm",0,3814.452,0,0
"9105","1pm",0,7706.455,5017.46,0
"9106","1pm",0,4181.033,6460.134,0
"9107","1pm",0,0,0,0
"9108","1pm",0,4796.689,0,0
"9109","1pm",0,4021.094,3424.546,0
"9110","1pm",0,3312.074,3432.59,0
"9111","1pm",0,11904.692,9967.625,6846.091
"9112","1pm",0,6877.689,0,0
"9113","1pm",6847.619,10976.648,19063.868,8728.894
"9114","1pm",0,0,8017.257,0
"9201","1pm",10223.538,14643.949,6945.256,6438.08
"9202","1pm",3477.867,6272.714,4343.139,11370.924
"9203","1pm",16272.108,21883.342,23331.403,18898.714
"9204","1pm",10079.063,18014.27,27586.802,17318.982
"9205","1pm",9626.325,27947.744,40979.267,57608.966
"9206","1pm",0,15420.902,20096.171,14603.711
"9207","1pm",0,9092.448,8421.374,12244.878
"9208","1pm",5624.006,13143.504,10530.429,9061.23
"9209","1pm",4574.582,14694.783,21238.336,20130.642
"9210","1pm",6707.371,10433.67,13294.828,6260.987
"9211","1pm",0,7853.347,6794.952,6725.876
"9212","1pm",0,8256.203,6939.352,6134.557
"9302","1pm",0,0,0,0
"9303","1pm",7280.61,13017.31,10849.751,0
"9304","1pm",8872.387,16982.728,13442.418,8556.538
"9305","1pm",0,6799.726,0,0
"9306","1pm",4060.91,9547.825,5924.245,0
"9307","1pm",0,0,0,0
"9308","1pm",0,4874.734,4662.047,0
"9309","1pm",7196.238,13680.163,7148.604,5116.882
"9310","1pm",0,8360.041,4875.91,0
"9311","1pm",10692.532,9486.337,6446.925,0
"9312","1pm",12631.118,29146.136,27257.611,22493.307
"9402","1pm",5856.853,16864.176,6004.266,4673.868
"9403","1pm",8160.258,16591.147,13598.929,7717.727
"9404","1pm",0,11058.124,5263.93,0
"9405","1pm",5716.022,7619.597,7893.373,8494.325
"9406","1pm",5518.112,13645.468,9244.496,7480.563
"9407","1pm",0,9490.963,10015.2,6437.166
"9408","1pm",0,9337.826,4482.34,0
"9409","1pm",5829.832,14025.543,11625.743,7671.254
"9410","1pm",0,5621.645,2325.569,0
"9411","1pm",0,7855.338,0,0
"9412","1pm",0,3870.097,0,0
"9413","1pm",3498.983,3331.465,0,0
"9414","1pm",0,0,0,0
"9501","1pm",0,5684.907,7846.874,3573.914
"9502","1pm",4567.208,8646.793,5676.641,3533.831
"9503","1pm",0,4400.772,0,0
"9504","1pm",0,0,0,0
"9505","1pm",0,5557.704,5161.998,0
"9506","1pm",0,4328.323,0,0
"9507","1pm",0,5531.988,0,0
"9508","1pm",3758.257,8115.267,5226.783,3051.882
"9509","1pm",0,4255.456,0,0
"9510","1pm",0,0,0,4971.866
"9511","1pm",0,6234.164,0,0
"9512","1pm",0,0,0,0
"9513","1pm",0,0,0,0
"7501","2pm",25477.001,45974.532,55079.566,51854.251
"7502","2pm",23475.019,52478.758,45885.226,46579.301
"7503","2pm",24551.454,51933.705,61924.909,61027.145
"7504","2pm",15600.809,30927.582,14568.05,11358.713
"7505","2pm",11568.984,17565.371,17564.161,13596.665
"7506","2pm",16129.913,28801.163,22326.224,17896.335
"7507","2pm",12415.167,25291.727,26949.983,19747.876
"7508","2pm",6691.46,18084.717,17958.237,11913.079
"7509","2pm",14662.917,31936.734,34662.51,34608.496
"7510","2pm",9884.183,27266.494,19518.992,20534.516
"7511","2pm",7749.772,21383.535,27004.511,16222.848
"7512","2pm",15729.796,19512.629,11440.213,4790.137
"7513","2pm",9706.899,12655.049,13746.937,10332.365
"7514","2pm",3614.008,13197.089,9980.453,5511.764
"7701","2pm",10500.153,18201.286,13679.066,0
"7702","2pm",5601.947,13500.165,16839.488,11786.757
"7703","2pm",4767.849,9310.389,9967.138,0
"7704","2pm",0,5546.499,0,3300.856
"7705","2pm",0,0,0,0
"7706","2pm",0,0,0,0
"7707","2pm",0,0,0,0
"7708","2pm",0,6898.761,0,0
"7709","2pm",0,4777.305,0,0
"7710","2pm",0,0,2788.452,0
"7711","2pm",6392.627,5979.164,6311.806,0
"7712","2pm",0,0,3629.911,0
"7713","2pm",0,0,0,0
"7714","2pm",0,1928.902,2171.442,0
"7715","2pm",0,0,0,0
"7716","2pm",0,12126.501,6281.835,4688.381
"7801","2pm",0,3987.977,0,0
"7802","2pm",0,0,0,0
"7803","2pm",0,11300.32,12148.459,0
"7804","2pm",0,0,0,0
"7805","2pm",0,6093.598,5161.745,0
"7806","2pm",0,5028.509,7168.478,0
"7807","2pm",0,0,0,0
"7808","2pm",0,0,0,0
"7809","2pm",0,0,5072.801,0
"7810","2pm",0,0,0,0
"7811","2pm",0,0,4023.156,0
"7812","2pm",8635.211,23815.888,26089.421,20566.829
"7813","2pm",0,2676.938,0,0
"7814","2pm",0,0,0,0
"7815","2pm",0,2162.722,1527.499,0
"7816","2pm",0,15628.525,19763.829,13172.185
"9101","2pm",4077.438,15076.371,11002.639,7374.493
"9102","2pm",0,0,0,0
"9103","2pm",0,3583.313,0,0
"9104","2pm",0,4232.618,0,0
"9105","2pm",0,8573.26,4450.537,3041.724
"9106","2pm",0,5568.651,5805.993,0
"9107","2pm",0,0,0,0
"9108","2pm",0,5394.051,0,0
"9109","2pm",0,3989.132,5031.139,0
"9110","2pm",0,3344.697,3195.205,0
"9111","2pm",2481.415,11982.155,9660.952,6723.661
"9112","2pm",0,5782.892,0,0
"9113","2pm",5981.513,10610.48,19420.39,7744.098
"9114","2pm",0,0,7010.863,0
"9201","2pm",8321.233,12938.952,7737.124,7382.102
"9202","2pm",3477.867,6494.311,5880.81,11657.481
"9203","2pm",12905.459,24487.271,22081.647,18754.538
"9204","2pm",9938.064,20075.203,30396.456,18549.684
"9205","2pm",14422.705,28769.867,41511.477,54275.684
"9206","2pm",0,15032.859,19571.623,15997.462
"9207","2pm",0,11905.581,7606.76,11561.358
"9208","2pm",5832.513,13779.276,9893.884,8355.817
"9209","2pm",6157.221,13736.504,22824.439,19216.681
"9210","2pm",6374.161,10847.714,12955.341,6179.5
"9211","2pm",0,8061.109,5894.2,6997.011
"9212","2pm",0,10068.251,7721.74,6160.802
"9302","2pm",0,0,0,0
"9303","2pm",9596.978,11075.368,12741.668,4352.861
"9304","2pm",8190.992,15924.164,17059.169,8050.173
"9305","2pm",0,7355.207,0,0
"9306","2pm",5125.213,11200.04,0,0
"9307","2pm",0,0,0,0
"9308","2pm",3994.485,5802.549,5229.893,0
"9309","2pm",6818.861,13359.239,7921.95,5630.481
"9310","2pm",4496.017,9017.772,3330.035,0
"9311","2pm",8705.762,8998.318,6541.339,0
"9312","2pm",13491.176,30538.288,28054.45,25906.4
"9402","2pm",5856.853,15950.1,6085.977,4644.99
"9403","2pm",10054.654,16592.331,14993.234,7993.633
"9404","2pm",0,10433.267,5705.812,0
"9405","2pm",7302.533,8745.689,8058.975,9314.034
"9406","2pm",6226.448,14738.888,9180.801,7711.237
"9407","2pm",0,11098.967,10792.853,6314.379
"9408","2pm",0,8278.985,4482.34,0
"9409","2pm",6267.437,14649.659,9929.057,9668.423
"9410","2pm",0,6162.894,2275.512,0
"9411","2pm",0,8011.63,0,0
"9412","2pm",0,3301.193,0,0
"9413","2pm",3444.64,6199.078,0,0
"9414","2pm",0,0,0,0
"9501","2pm",3439.547,6217.577,7960.526,3597.78
"9502","2pm",5979.971,9230.845,5613.328,0
"9503","2pm",0,5382.708,0,0
"9504","2pm",0,0,0,0
"9505","2pm",0,4951.047,6310.791,0
"9506","2pm",3248.499,3890.069,0,0
"9507","2pm",0,4886.737,3288.01,0
"9508","2pm",4000.249,9210.1,5587.458,4021.51
"9509","2pm",0,0,0,0
"9510","2pm",0,0,4251.962,5001.851
"9511","2pm",0,6401.635,3320.228,0
"9512","2pm",0,0,0,0
"9513","2pm",0,0,0,0
"7501","3pm",25101.423,49143.286,58616.261,49893.315
"7502","3pm",23238.948,55338.321,50747.262,53666.931
"7503","3pm",24764.99,55457.255,66509.274,62801.031
"7504","3pm",14834.964,31029.332,17721.131,10523.984
"7505","3pm",10990.994,17629.437,15703.455,13311.812
"7506","3pm",10664.097,30027.915,20468.046,18405.682
"7507","3pm",12930.23,28806.873,27530.849,21738.459
"7508","3pm",7529.461,18426.876,18296.5,14529.082
"7509","3pm",12109.37,30063.776,35016.394,37240.475
"7510","3pm",9973.868,26400.057,19704.794,21344.523
"7511","3pm",9588.355,21310.023,23970.379,14714.772
"7512","3pm",16357.89,21959.329,11522.954,4697.511
"7513","3pm",9996.627,15550.598,12421.688,8032.352
"7514","3pm",0,15392.291,11396.977,4856.018
"7701","3pm",8897.687,19076.329,14903.972,0
"7702","3pm",8055.973,16086.631,16276.346,12342.119
"7703","3pm",5857.69,9804.488,8765.353,0
"7704","3pm",0,6228.87,3269.079,0
"7705","3pm",0,0,0,0
"7706","3pm",0,0,0,0
"7707","3pm",0,0,0,0
"7708","3pm",0,6359.9,0,0
"7709","3pm",0,6966.529,0,0
"7710","3pm",0,0,0,0
"7711","3pm",7160.94,6669.607,7174.626,0
"7712","3pm",0,3734.103,2896.061,0
"7713","3pm",0,0,0,0
"7714","3pm",0,3416.899,2947.594,0
"7715","3pm",0,0,0,0
"7716","3pm",0,13686.98,6149.208,4301.108
"7801","3pm",0,0,0,0
"7802","3pm",0,0,0,0
"7803","3pm",0,11477.326,12332.03,4765.937
"7804","3pm",0,0,0,0
"7805","3pm",0,6747.312,6647.941,0
"7806","3pm",0,5886.753,4984.813,0
"7807","3pm",0,0,3467.144,0
"7808","3pm",0,0,0,0
"7809","3pm",0,0,4485.478,0
"7810","3pm",0,0,0,0
"7811","3pm",0,0,3031.92,0
"7812","3pm",7916.412,25240.939,25539.381,23997.717
"7813","3pm",0,2644.031,0,0
"7814","3pm",0,0,0,0
"7815","3pm",0,2326.505,1671.497,0
"7816","3pm",2889.553,14982.549,19643.25,13802.627
"9101","3pm",4857.89,13376.395,11436.506,8186.369
"9102","3pm",0,4282.126,3617.142,0
"9103","3pm",0,3209.137,0,0
"9104","3pm",0,3824.487,0,0
"9105","3pm",0,7534.664,4512.002,4282.361
"9106","3pm",0,5774.257,5603.996,0
"9107","3pm",0,2418.848,0,0
"9108","3pm",0,4897.95,4399.292,0
"9109","3pm",0,4348.174,6010.09,4650.219
"9110","3pm",0,3104.113,3072.417,0
"9111","3pm",2731.598,11633.685,8714.633,7175.252
"9112","3pm",0,5326.315,3112.61,2731.029
"9113","3pm",5674.693,11498.907,18748.359,8287.074
"9114","3pm",0,2946.862,7600.015,0
"9201","3pm",8168.642,13064.241,7471.015,7547.925
"9202","3pm",3990.438,6494.646,4626.256,11549.49
"9203","3pm",12316.191,23917.885,22144.812,20445.497
"9204","3pm",8119.62,20693.724,30000.843,19049.351
"9205","3pm",12516.445,27405.999,41784.005,54639.761
"9206","3pm",0,15647.598,18768.815,13576.541
"9207","3pm",0,10996.315,7870.257,11315.592
"9208","3pm",6947.961,13576.733,12167.032,9049.81
"9209","3pm",5708.782,14356.736,22088.076,19511.552
"9210","3pm",8321.72,10775.622,11640.375,6344.475
"9211","3pm",4128.964,8075.32,6125.608,5534.655
"9212","3pm",0,9143.117,7478.225,6755.522
"9302","3pm",0,0,0,0
"9303","3pm",9762.591,10784.839,13023.9,4352.861
"9304","3pm",7498.295,16987.787,17564.539,9283.811
"9305","3pm",0,6745.675,0,0
"9306","3pm",4082.521,11825.76,4959.669,0
"9307","3pm",0,0,0,0
"9308","3pm",0,6024.7,5475.007,0
"9309","3pm",6878.494,14188.63,6682.439,6472.488
"9310","3pm",0,7984.434,4106.319,0
"9311","3pm",7997.363,9407.34,7245.5,0
"9312","3pm",13819.155,33383.306,28880.215,25713.556
"9402","3pm",6593.327,16706.05,7425.117,3950.992
"9403","3pm",7807.551,16386.124,15325.759,7433.553
"9404","3pm",4441.94,10354.567,6027.199,5291.671
"9405","3pm",6949.705,8355.536,7250.376,8990.876
"9406","3pm",5724.82,16062.107,9389.944,7958.228
"9407","3pm",5199.556,10602.05,10931.595,5733.167
"9408","3pm",0,8309.661,6254.942,6532.355
"9409","3pm",5698.336,14775.987,11985.124,8812.494
"9410","3pm",0,5258.396,2553.004,0
"9411","3pm",0,8080.23,0,0
"9412","3pm",0,3455.341,0,0
"9413","3pm",3209.423,3509.475,0,0
"9414","3pm",0,0,0,0
"9501","3pm",3742.741,5925.361,8289.061,3585.267
"9502","3pm",6442.079,10196.554,8062.298,0
"9503","3pm",0,5405.595,0,0
"9504","3pm",0,0,0,0
"9505","3pm",0,5063.15,6008.821,0
"9506","3pm",0,3115.649,0,0
"9507","3pm",0,4578.528,4612.692,0
"9508","3pm",5561.133,8530.331,5250.548,5350.92
"9509","3pm",0,4250.578,0,0
"9510","3pm",0,6309.212,0,3789.039
"9511","3pm",3890.739,6332.759,3644.774,0
"9512","3pm",0,0,0,0
"9513","3pm",0,0,0,0
"7501","4pm",22998.104,53006.091,60473.693,46277.008
"7502","4pm",19440.166,52868.582,53497.499,50285.911
"7503","4pm",21601.234,50762.388,61535.329,69711.1
"7504","4pm",15518.169,29189.63,17454.315,12265.13
"7505","4pm",12419.702,14854.388,15496.978,10231.299
"7506","4pm",12748.152,32783.27,19664.156,18000.545
"7507","4pm",12290.129,27967.182,26853.237,21029.388
"7508","4pm",6114.074,17063.114,14618.491,13618.474
"7509","4pm",11090.28,29823.792,29292.533,36264.31
"7510","4pm",6932.321,18365.262,20643.656,17736.655
"7511","4pm",7113.961,17930.382,20455.419,14472.266
"7512","4pm",11526.231,18233.204,10884.103,4591.228
"7513","4pm",8658.901,16705.34,11812.25,8375.632
"7514","4pm",0,14364.353,10423.142,3690.138
"7701","4pm",9515.843,19080.866,12764.225,5532.27
"7702","4pm",7068.689,13679.829,17809.685,9530.149
"7703","4pm",5704.954,7745.029,7997.533,0
"7704","4pm",0,6068.303,3341.72,0
"7705","4pm",0,0,0,0
"7706","4pm",0,0,0,0
"7707","4pm",0,0,0,0
"7708","4pm",0,6313.18,0,0
"7709","4pm",0,6758.681,2411.487,0
"7710","4pm",0,0,2162.822,0
"7711","4pm",5882.522,5727.594,8871.017,0
"7712","4pm",0,3640.233,2635.716,0
"7713","4pm",0,0,0,0
"7714","4pm",0,3164.683,3455.172,0
"7715","4pm",0,0,0,0
"7716","4pm",0,13122.78,6193.885,5441.817
"7801","4pm",0,0,0,0
"7802","4pm",0,0,0,0
"7803","4pm",5578.937,10190.952,12371.97,0
"7804","4pm",0,0,0,0
"7805","4pm",0,5717.911,6023.922,0
"7806","4pm",0,4774.982,4727.72,0
"7807","4pm",0,0,3083.39,0
"7808","4pm",0,0,0,0
"7809","4pm",0,0,4313.457,5171.141
"7810","4pm",0,0,0,0
"7811","4pm",0,0,4026.999,0
"7812","4pm",6191.829,22580.278,25217.51,21629.381
"7813","4pm",0,0,0,0
"7814","4pm",0,0,0,0
"7815","4pm",0,0,1507.503,0
"7816","4pm",3399.893,13388.651,18464.496,14080.192
"9101","4pm",4402.37,11786.835,10962.206,6958.312
"9102","4pm",0,4449.542,0,0
"9103","4pm",0,3837.854,0,0
"9104","4pm",4256.467,4238.829,0,0
"9105","4pm",0,7471.943,4572.521,3723.467
"9106","4pm",0,5332.718,5599.075,0
"9107","4pm",0,2245.131,0,0
"9108","4pm",0,4706.603,4619.3,0
"9109","4pm",0,3654.612,5721.927,4347.454
"9110","4pm",0,3795.622,0,0
"9111","4pm",0,11020.884,8343.497,6657.232
"9112","4pm",0,4584.134,3337.44,0
"9113","4pm",5154.778,11695.056,17105.583,8182.126
"9114","4pm",0,2716.392,7098.952,0
"9201","4pm",6875.186,13427.092,8660.449,7935.048
"9202","4pm",0,5345.944,4076.81,11822.702
"9203","4pm",12084.182,22897.095,22966.838,20099.693
"9204","4pm",8202.038,19249.66,31039.319,18056.397
"9205","4pm",12076.95,24135.853,43026.419,54641.655
"9206","4pm",0,13842.94,18274.566,12723.178
"9207","4pm",4013.965,10802.23,8218.819,10486.918
"9208","4pm",6373.944,10600.577,11083.481,7185.173
"9209","4pm",4829.067,12715.87,21478.343,18155.894
"9210","4pm",7435.394,13638.164,11211.42,6078.531
"9211","4pm",0,6321.639,6928.617,5675.032
"9212","4pm",0,9178.837,7482.144,7291.263
"9302","4pm",0,0,0,0
"9303","4pm",9739.286,11416.529,14112.747,4542.211
"9304","4pm",6026.02,13660.726,17489.292,8161.053
"9305","4pm",0,6023.531,0,0
"9306","4pm",4150.425,7344.844,4868.857,0
"9307","4pm",0,0,0,0
"9308","4pm",0,4843.907,5142.727,0
"9309","4pm",5936.594,12181.353,6725.779,6472.488
"9310","4pm",0,7405.085,4097.512,0
"9311","4pm",6021.471,12572.217,6632.816,0
"9312","4pm",14075.956,31163.603,28503.435,24659.561
"9402","4pm",7346.002,16786.205,7074.048,3804.016
"9403","4pm",6726.306,16511.593,15646.294,7330.112
"9404","4pm",4128.715,9613.168,4386.967,4792.167
"9405","4pm",4719.723,8348.488,6542.163,8692.167
"9406","4pm",5475.624,13713.481,7900.439,9030.766
"9407","4pm",0,11262.946,10909.688,6059.177
"9408","4pm",0,7953.446,6441.741,0
"9409","4pm",5443.333,15173.294,11415.849,6677.885
"9410","4pm",0,5078.053,2381.322,0
"9411","4pm",0,6907.614,0,0
"9412","4pm",0,2808.544,0,0
"9413","4pm",0,0,0,0
"9414","4pm",0,0,0,0
"9501","4pm",0,5405.385,6983.543,5631.611
"9502","4pm",5193.943,12790.247,7479.287,4841.024
"9503","4pm",0,5730.241,0,0
"9504","4pm",0,4250.884,0,0
"9505","4pm",0,4222.554,5791.119,0
"9506","4pm",0,3210.786,0,0
"9507","4pm",4258.902,4029.394,4050.412,0
"9508","4pm",4182.703,7422.211,6021.56,5039.968
"9509","4pm",0,5013.21,0,0
