"district","hour","dep1","dep2","dep3","dep4","dep5"
"9306","10am",0,13317.94,0,0,0
"9307","10am",0,7007.865,0,0,0
"9308","10am",0,6760.799,0,0,0
"9309","10am",0,13187.186,0,0,16223.486
"9310","10am",0,8481.087,0,0,3706.1
"9311","10am",5531.077,12371.949,0,0,9261.778
"9312","10am",25785.584,18187.436,7128.455,12938.111,30909.911
"9402","10am",0,0,14831.801,5992.938,6730.214
"9403","10am",12435.65,4840.033,12158.211,7223.76,10412.643
"9404","10am",0,0,10618.985,0,6517.567
"9405","10am",0,0,10342.943,0,13258.906
"9406","10am",0,0,17636.288,0,9629.197
"9407","10am",0,0,11188.878,0,8163.402
"9408","10am",0,0,13589.85,0,0
"9409","10am",9923.57,8532.088,11142,0,7298.571
"9410","10am",0,0,5912.064,0,0
"9411","10am",0,0,4023.925,0,7968.183
"9412","10am",0,0,4769.892,0,0
"9413","10am",0,0,4574.979,0,0
"9414","10am",0,0,5209.72,0,0
"9501","10am",0,0,0,0,18195.329
"9502","10am",0,0,0,0,22614.306
"9503","10am",0,0,0,0,8231.544
"9504","10am",0,0,0,0,6086.484
"9505","10am",0,6303.471,0,0,7980.856
"9506","10am",0,0,0,0,10046.327
"9507","10am",0,0,0,0,7745.126
"9508","10am",0,0,0,0,13711.012
"9509","10am",0,0,0,0,6609.523
"9510","10am",0,0,0,0,11424.763
"9511","10am",0,0,0,0,11714.688
"9512","10am",0,0,0,0,4413.729
"9513","10am",0,0,0,0,4455.286
"7501","11am",66701.222,19588.776,16699.172,22520.039,43741.004
"7502","11am",58122.93,17933.922,18038.246,26667.215,42367.043
"7503","11am",73799.362,17617.207,22425.534,40365.132,67877.961
"7504","11am",30663.326,14978.573,6656.942,6222.881,20443.185
"7505","11am",27449.262,4368.874,6281.249,5714.225,9833.141
"7506","11am",25134.544,10177.165,17921.866,7081.566,24473.173
"7507","11am",26814.9,8517.648,18535.472,10995.778,28627.772
"7508","11am",20717.489,5296.353,7253.177,11710.513,11238.351
"7509","11am",31354.263,9525.895,12479.431,27356.987,29881.72
"7510","11am",19753.87,8574.453,10697.907,15028.354,23533.627
"7511","11am",24450.423,12163.042,5288.144,11093.142,27733.491
"7512","11am",13923.24,11249.022,0,6505.834,11783.413
"7513","11am",18371.968,7415.335,0,6817.075,16148.692
"7514","11am",15529.643,8460.652,0,0,7633.471
"7701","11am",0,8985.1,6137.309,0,30877.08
"7702","11am",8620.295,5885.678,11645.681,0,20700.5
"7703","11am",0,13327.263,0,0,14201.563
"7704","11am",0,0,0,0,10006.063
"7705","11am",0,0,0,0,3148.177
"7706","11am",0,0,0,0,0
"7707","11am",0,0,0,0,3493.361
"7708","11am",0,4518.81,0,0,4972.06
"7709","11am",0,0,2559.817,0,12328.529
"7710","11am",0,0,1804.584,0,6836.397
"7711","11am",0,0,0,0,18259.694
"7712","11am",0,0,0,0,9423.623
"7713","11am",0,0,0,0,4010.403
"7714","11am",0,0,0,0,9150.093
"7715","11am",0,0,0,0,2270.881
"7716","11am",0,0,0,0,22221.623
"7801","11am",0,0,0,0,7059.451
"7802","11am",0,0,0,0,4813.548
"7803","11am",0,0,0,0,24173.639
"7804","11am",0,0,0,0,5061.486
"7805","11am",0,0,0,0,15313.752
"7806","11am",0,0,0,0,13262.04
"7807","11am",0,0,0,0,9526.024
"7808","11am",0,0,0,0,6360.545
"7809","11am",0,0,0,0,11082.218
"7810","11am",0,0,0,0,0
"7811","11am",0,0,0,0,9781.919
"7812","11am",7729.647,0,0,15093.271,53201.907
"7813","11am",0,0,0,0,7362.616
"7814","11am",0,0,0,0,3387.129
"7815","11am",0,0,0,0,4053.169
"7816","11am",6326.903,0,0,9235.402,39440.342
"9101","11am",0,0,3647.801,0,32620.072
"9102","11am",0,0,0,0,7807.285
"9103","11am",0,0,0,0,6356.163
"9104","11am",0,0,0,0,6153.813
"9105","11am",0,0,0,0,16070.631
"9106","11am",0,0,0,0,14731.592
"9107","11am",0,0,0,0,6132.597
"9108","11am",0,0,0,0,7393.72
"9109","11am",0,0,0,0,14082.935
"9110","11am",0,0,0,0,8228.226
"9111","11am",0,0,0,0,23161.314
"9112","11am",0,0,0,0,11765.119
"9113","11am",0,0,0,9909.471,33575.501
"9114","11am",0,0,0,0,7512.103
"9201","11am",0,9744.862,0,10821.881,16738.401
"9202","11am",0,0,0,7631.593,10678.895
"9203","11am",20842.811,8667.752,7423.436,24416.905,21773.273
"9204","11am",13111.923,6206.727,5999.931,27998.375,32415.329
"9205","11am",42536.958,9623.652,8747.559,35021.02,48083.962
"9206","11am",9311.903,2920.171,0,19718.453,18649.798
"9207","11am",7929.736,0,0,11672.382,8353.146
"9208","11am",11226.901,0,0,13105.884,6215.849
"9209","11am",17554.641,0,8792.038,12529.153,21898.997
"9210","11am",11164.046,0,4145.026,9949.683,18963.864
"9211","11am",7108.037,3966.777,0,7066.172,3596.873
"9212","11am",0,0,0,9402.281,8895.426
"9302","11am",0,0,0,0,0
"9303","11am",7560.597,19145.126,4650.937,0,6332.732
"9304","11am",15162.16,13258.278,8166.967,0,12432.33
"9305","11am",0,7262.575,0,0,0
"9306","11am",0,14225.471,0,0,0
"9307","11am",0,8462.622,0,0,0
"9308","11am",0,7429.348,0,0,0
"9309","11am",0,13571.849,0,0,16534.941
"9310","11am",0,9256.647,0,0,3757.885
"9311","11am",5361.621,9155.434,0,0,11371.719
"9312","11am",25421.571,19384.629,7303.51,17336.867,32534.367
"9402","11am",5845.654,0,14921.069,5992.938,6780.573
"9403","11am",13030.472,4840.033,13121.041,7833.049,10526.338
"9404","11am",0,0,12037.669,0,7079.033
"9405","11am",0,0,10883.247,0,12786.964
"9406","11am",0,0,20324.762,0,9610.729
"9407","11am",0,0,12208.643,0,8612.642
"9408","11am",0,0,13751.115,0,0
"9409","11am",10098.622,7968.084,10340.391,0,7810.06
"9410","11am",0,0,6161.418,0,0
"9411","11am",0,0,4287.576,0,8652.714
"9412","11am",0,0,4540.485,0,0
"9413","11am",0,0,4867.5,0,0
"9414","11am",0,0,5884.685,0,0
"9501","11am",0,0,0,0,19805.776
"9502","11am",0,0,0,0,24655.535
"9503","11am",0,0,0,0,8444.043
"9504","11am",0,0,0,0,7240.314
"9505","11am",0,6477.289,0,0,9832.04
"9506","11am",0,0,0,0,9849.633
"9507","11am",0,0,0,0,7706.151
"9508","11am",0,0,0,5120.244,14702.75
"9509","11am",0,0,0,0,8122.809
"9510","11am",0,0,0,0,12364.589
"9511","11am",0,0,0,0,10168.544
"9512","11am",0,0,0,0,5022.337
"9513","11am",0,0,0,0,4443.552
"7501","12am",70851.192,21920.977,17717.096,21494.934,44970.168
"7502","12am",60935.963,17023.332,19211.575,24713.213,44069.582
"7503","12am",73596.157,18876.159,22140.656,39070.371,63576.062
"7504","12am",30626.932,14042.547,7874.155,6222.881,20941.182
"7505","12am",25841.501,4368.874,6754.782,5511.575,11010.294
"7506","12am",26799.017,11437.858,19958.043,6787.949,23878.057
"7507","12am",28860.916,7958.302,16964.626,11094.799,28022.874
"7508","12am",20712.584,6880.382,9808.815,11358,10835.952
"7509","12am",32087.719,11255.053,12537.784,30282.558,33932.882
"7510","12am",18164.436,8586.94,10159.63,13566.282,26032.388
"7511","12am",21172.152,10126.204,5913.471,10704.324,28630.741
"7512","12am",13558.354,15183.815,5252.236,5462.343,10540.998
"7513","12am",18705.43,8411.867,0,6990.463,18123.726
"7514","12am",15906.796,9391.823,0,0,8651.639
"7701","12am",0,8483.985,6094.741,0,31192.446
"7702","12am",9556.926,5974.183,10817.538,0,20381.055
"7703","12am",0,9166.765,0,0,15511.487
"7704","12am",0,0,0,0,9913.003
"7705","12am",0,0,0,0,3148.177
"7706","12am",0,0,0,0,0
"7707","12am",0,0,0,0,3493.361
"7708","12am",0,4422.379,0,0,5886.701
"7709","12am",0,0,0,0,11747.329
"7710","12am",0,0,0,0,7557.945
"7711","12am",0,0,0,0,19664.176
"7712","12am",0,0,0,0,8279.737
"7713","12am",0,0,0,0,3182.663
"7714","12am",0,0,0,0,8455.031
"7715","12am",0,0,0,0,2765.59
"7716","12am",0,0,0,0,22752.767
"7801","12am",0,0,0,0,6565.272
"7802","12am",0,0,0,0,4875.684
"7803","12am",0,0,0,0,22108.191
"7804","12am",0,0,0,0,4505.626
"7805","12am",0,0,0,0,15051.895
"7806","12am",0,0,0,0,13804.193
"7807","12am",0,0,0,0,7738.031
"7808","12am",0,0,0,0,5178.904
"7809","12am",0,0,0,0,10296.802
"7810","12am",0,0,0,0,0
"7811","12am",0,0,0,0,9004.666
"7812","12am",7729.647,0,0,15828.793,55930.627
"7813","12am",0,0,0,0,8236.607
"7814","12am",0,0,0,0,2504.913
"7815","12am",0,0,0,0,4481.681
"7816","12am",5941.74,0,0,10009.114,39433.465
"9101","12am",0,0,3647.801,0,31764.871
"9102","12am",0,0,0,0,6789.419
"9103","12am",0,0,0,0,6512.267
"9104","12am",0,0,0,0,6388.725
"9105","12am",0,0,0,0,14610.952
"9106","12am",0,0,0,0,12593.64
"9107","12am",0,0,0,0,6111.213
"9108","12am",0,0,0,0,7879.223
"9109","12am",0,0,0,0,14742.532
"9110","12am",0,0,0,0,8914.819
"9111","12am",0,0,0,0,22254.937
"9112","12am",0,0,0,0,11861.426
"9113","12am",0,0,0,9617.479,33172.003
"9114","12am",0,0,0,0,6767.645
"9201","12am",0,10000.21,0,12618.439,16147.787
"9202","12am",0,0,0,7130.66,10632.984
"9203","12am",19830.695,8981.811,7886.057,25914.22,24332.321
"9204","12am",12451.875,5891.673,6394.183,26482.976,31486.523
"9205","12am",42139.034,10013.159,8747.559,34594.779,48111.406
"9206","12am",8764.679,3955.756,0,20252.883,18090.487
"9207","12am",8255.893,0,0,11342.682,8751.265
"9208","12am",10465.963,0,0,14204.212,6451.635
"9209","12am",17873.941,0,8259.074,13828.522,21574.356
"9210","12am",11160.143,0,4356.567,10976.37,18363.238
"9211","12am",7678.675,3734.214,0,7682.544,3190.686
"9212","12am",0,0,0,10045.958,8909.02
"9302","12am",0,0,0,0,0
"9303","12am",7530.804,21577.247,4322.555,0,6530.948
"9304","12am",16177.655,13467.842,8637.706,0,11890.663
"9305","12am",0,7832.618,0,0,0
"9306","12am",0,16241.795,0,0,0
"9307","12am",0,6830.37,0,0,0
"9308","12am",0,8075.056,0,0,4390.932
"9309","12am",0,13524.177,0,0,16152.147
"9310","12am",0,10947.032,0,0,3757.885
"9311","12am",0,8407.169,0,0,10485.757
"9312","12am",24832.499,19062.854,7489.44,15198.49,33765.156
"9402","12am",5440.303,0,13120.842,5992.938,7529.856
"9403","12am",13030.472,4840.033,13646.051,6665.368,10580.798
"9404","12am",0,0,10652.863,0,6579.971
"9405","12am",0,0,11144.499,0,12016.594
"9406","12am",0,0,19341.058,0,10060.671
"9407","12am",0,0,11357.779,0,8945.848
"9408","12am",0,0,13024.347,0,0
"9409","12am",10504.391,6429.74,10814.697,0,8791.396
"9410","12am",0,0,5972.687,0,0
"9411","12am",0,0,4964.573,0,8764.782
"9412","12am",0,0,2954.378,0,0
"9413","12am",0,0,4874.657,0,0
"9414","12am",0,0,4864.22,0,0
"9501","12am",0,0,0,0,18048.936
"9502","12am",0,0,0,0,25424.566
"9503","12am",0,0,0,0,8084.249
"9504","12am",0,0,0,0,7499.327
"9505","12am",0,6413.72,0,0,10168.841
"9506","12am",0,0,0,0,10279.636
"9507","12am",0,0,0,0,7402.386
"9508","12am",0,0,0,5431.196,12691.176
"9509","12am",0,0,0,0,7755.389
"9510","12am",0,0,0,0,12771.243
"9511","12am",0,0,0,0,9982.131
"9512","12am",0,0,0,0,6006.43
"9513","12am",0,0,0,0,4097.757
"7501","1pm",73563.406,22028.226,19875.742,22559.333,44988.579
"7502","1pm",65838.155,16061.229,21107.226,27106.847,41907.888
"7503","1pm",76467.108,18314.754,20533.202,38851.816,64796.57
"7504","1pm",31370.623,14947.803,7874.155,5570.045,20609.253
"7505","1pm",28730.098,5903.302,8674.161,5365.926,10515.117
"7506","1pm",26484.282,9378.826,19920.647,6422.366,24480.018
"7507","1pm",29244.884,9149.813,16976.744,11329.275,24938.198
"7508","1pm",17280.129,5442.356,10934.89,11394.489,14248.49
"7509","1pm",28452.946,10628.419,13058.158,28922.936,34350.676
"7510","1pm",19438.016,8912.225,9380.733,14708.701,25546.773
"7511","1pm",22498.909,11196.15,6347.304,11816.841,29678.662
"7512","1pm",14982.441,14842.859,5534.778,6307.706,13749.437
"7513","1pm",15022.307,6243.354,0,6717.078,18457.884
"7514","1pm",11448.318,8877.133,5405.758,0,8068.521
"7701","1pm",0,9195.64,6922.274,0,29929.907
"7702","1pm",8482.03,5582.529,9993.089,0,22119.144
"7703","1pm",0,8466.907,0,0,13187.849
"7704","1pm",0,0,0,0,8262.959
"7705","1pm",0,0,0,0,2932.248
"7706","1pm",0,0,0,0,0
"7707","1pm",0,0,0,0,3281.534
"7708","1pm",0,4263.621,0,0,5255.255
"7709","1pm",0,0,0,0,10294.193
"7710","1pm",0,0,0,0,6288.658
"7711","1pm",0,0,0,0,18572.86
"7712","1pm",0,0,0,0,7024.623
"7713","1pm",0,0,0,0,0
"7714","1pm",0,0,0,0,7301.184
"7715","1pm",0,0,0,0,2440.591
"7716","1pm",0,0,0,0,18279.748
"7801","1pm",0,0,0,0,6875.135
"7802","1pm",0,0,0,0,5325.709
"7803","1pm",0,0,0,0,21208.827
"7804","1pm",0,0,0,0,0
"7805","1pm",0,0,0,0,14279.624
"7806","1pm",0,0,0,0,11301.352
"7807","1pm",0,0,0,0,5800.264
"7808","1pm",0,0,0,0,4571.155
"7809","1pm",0,0,0,0,9374.032
"7810","1pm",0,0,0,0,0
"7811","1pm",0,0,0,0,7309.327
"7812","1pm",10093.026,0,0,16755.752,48229.995
"7813","1pm",0,0,0,0,6853.599
"7814","1pm",0,0,0,0,2272.864
"7815","1pm",0,0,0,0,4963.302
"7816","1pm",5269.354,0,0,8421.624,35253.133
"9101","1pm",0,0,3265.998,0,30592.256
"9102","1pm",0,0,0,0,5907.459
"9103","1pm",0,0,0,0,5388.471
"9104","1pm",0,0,0,0,8247.835
"9105","1pm",0,0,0,0,13393.088
"9106","1pm",0,0,0,0,13553.044
"9107","1pm",0,0,0,0,4669.671
"9108","1pm",0,0,0,0,6753.568
"9109","1pm",0,0,0,0,10550.687
"9110","1pm",0,0,0,0,7991.465
"9111","1pm",5127.568,0,0,0,21857.845
"9112","1pm",0,0,0,0,9527.128
"9113","1pm",0,0,0,8174.295,33086.085
"9114","1pm",0,0,0,0,8462.187
"9201","1pm",0,8765.044,0,11564.837,15880.085
"9202","1pm",0,0,0,5734.967,12566.273
"9203","1pm",19389.69,9864.43,8077.306,25426.289,24088.366
"9204","1pm",10271.261,4829.762,5921.595,24696.314,30528.945
"9205","1pm",42212.801,11315.449,9088.622,34499.063,48857.925
"9206","1pm",8599.867,4072.028,0,19787.943,19328.423
"9207","1pm",8071.027,0,0,11556.963,10314.787
"9208","1pm",11461.049,0,0,14536.834,6953.957
"9209","1pm",17670.007,0,8412.666,10977.278,21374.742
"9210","1pm",11160.143,0,2987.632,9767.497,16111.232
"9211","1pm",7678.675,3734.214,0,6724.32,3334.627
"9212","1pm",0,0,0,7563.641,9802.642
"9302","1pm",0,0,0,0,0
"9303","1pm",7256.128,16632.006,4447.972,0,6712.585
"9304","1pm",13422.9,14402.601,5914.945,0,11396.667
"9305","1pm",0,7178.941,0,0,5114.736
"9306","1pm",0,12061.327,0,0,4273.891
"9307","1pm",0,4300.164,0,0,0
"9308","1pm",0,6207.746,0,0,5576.303
"9309","1pm",0,12339.965,0,0,15192.045
"9310","1pm",0,11570.726,0,0,3918.233
"9311","1pm",0,8551.764,0,0,9400.354
"9312","1pm",25565.352,16985.717,7787.768,15538.026,32520.852
"9402","1pm",7116.681,3841.195,12362.007,0,6792.373
"9403","1pm",14845.043,4840.033,14211.857,6912.465,9172.95
"9404","1pm",0,0,11538.067,0,6862.955
"9405","1pm",0,0,11123.688,0,11289.088
"9406","1pm",0,0,18517.435,0,9562.181
"9407","1pm",5919.532,0,10146.127,0,10053.543
"9408","1pm",0,0,12200.221,0,0
"9409","1pm",8925.113,9865.86,9893.178,0,9699.262
"9410","1pm",0,0,6328.702,0,0
"9411","1pm",0,0,4233.932,0,8895.74
"9412","1pm",0,0,2488.657,0,0
"9413","1pm",0,0,4283.185,0,0
"9414","1pm",0,0,0,0,0
"9501","1pm",0,0,0,0,16292.835
"9502","1pm",0,0,0,0,22842.555
"9503","1pm",0,0,0,0,7083.278
"9504","1pm",0,0,0,0,5543.6
"9505","1pm",0,5108.209,0,0,8849.276
"9506","1pm",0,0,0,0,7358.834
"9507","1pm",0,0,0,0,7358.982
"9508","1pm",0,0,0,4809.837,11573.035
"9509","1pm",0,0,0,0,7012.23
"9510","1pm",0,0,0,0,13046.802
"9511","1pm",0,0,0,0,9072.986
"9512","1pm",0,0,0,0,5311.231
"9513","1pm",0,0,0,0,3616.605
"7501","2pm",78904.966,21639.31,21903.418,23501.993,45331.098
"7502","2pm",73911.791,16827.483,19670.986,28338.444,40791.128
"7503","2pm",77516.848,17857.919,19082.785,39225.455,62581.547
"7504","2pm",27566.706,16228.292,8554.736,5132.175,19337.295
"7505","2pm",28749.536,8231.894,9289.393,6806.79,9919.056
"7506","2pm",28970.09,9311.064,19423.259,5816.632,25069.389
"7507","2pm",29263.456,8550.31,16187.244,11370.669,25830.76
"7508","2pm",17525.602,4161.377,13144.562,11693.544,12117.225
"7509","2pm",33727.021,10540.088,12797.874,31393.386,34258.157
"7510","2pm",25582.341,8221.42,9076.656,17313.478,23872.149
"7511","2pm",20807.342,11188.097,6347.304,12873.829,28541.082
"7512","2pm",15253.437,13510.702,4176.55,6513.843,14286.088
"7513","2pm",16746.811,8287.913,0,6024.7,17082.728
"7514","2pm",11057.792,8082.331,5669.275,0,8585.212
"7701","2pm",0,7501.573,7620.407,0,31688.437
"7702","2pm",9953.01,4915.168,11348.945,0,22904.096
"7703","2pm",0,10384.082,0,0,13507.767
"7704","2pm",0,0,0,0,9888.738
"7705","2pm",0,0,0,0,4085.981
"7706","2pm",0,0,0,0,0
"7707","2pm",0,0,0,0,3727.24
"7708","2pm",0,4635.711,0,0,7008.284
"7709","2pm",0,0,0,0,8421.316
"7710","2pm",0,0,2399.96,0,5854.853
"7711","2pm",0,0,0,0,19131.103
"7712","2pm",0,0,0,0,8527.731
"7713","2pm",0,0,0,0,0
"7714","2pm",0,0,0,0,7773.053
"7715","2pm",0,0,0,0,2403.068
"7716","2pm",0,0,0,0,21889.233
"7801","2pm",0,0,0,0,6904.294
"7802","2pm",0,0,0,3707.645,5893.812
"7803","2pm",0,0,0,0,22939.14
"7804","2pm",0,0,0,0,0
"7805","2pm",0,0,0,0,14009.964
"7806","2pm",0,0,0,0,11350.101
"7807","2pm",0,0,0,0,5570.153
"7808","2pm",0,0,0,0,5243.228
"7809","2pm",0,0,0,0,8708.697
"7810","2pm",0,0,0,0,0
"7811","2pm",0,0,0,0,7424.956
"7812","2pm",10093.026,0,0,14937.374,56665.75
"7813","2pm",0,0,0,0,6844.061
"7814","2pm",0,0,0,0,2562.417
"7815","2pm",0,0,0,0,4823.498
"7816","2pm",5357.885,0,0,8246.303,37366.077
"9101","2pm",0,0,4000.584,0,30211.217
"9102","2pm",0,0,0,0,6220.012
"9103","2pm",0,0,0,0,6479.518
"9104","2pm",0,0,0,0,7466.346
"9105","2pm",0,0,0,0,14111.356
"9106","2pm",0,0,0,0,15485.719
"9107","2pm",0,0,0,0,6039.752
"9108","2pm",0,0,0,0,7844.341
"9109","2pm",0,0,0,0,11406.157
"9110","2pm",0,0,0,0,8773.476
"9111","2pm",0,0,0,0,20749.501
"9112","2pm",0,0,0,0,8850.014
"9113","2pm",0,0,0,7119.919,32897.507
"9114","2pm",0,0,0,0,8016.999
"9201","2pm",4260.017,8881.11,0,10849.576,14718.613
"9202","2pm",0,0,0,5844.803,13179.43
"9203","2pm",21553.727,8517.936,6602.534,23420.836,26557.769
"9204","2pm",10283.624,6480.752,6158.816,26626.096,32744.56
"9205","2pm",44390.935,9934.911,8927.602,36275.551,50428.468
"9206","2pm",8788.269,3752.8,0,20435.168,19293.184
"9207","2pm",9536.353,0,0,12125.775,8450.234
"9208","2pm",12060.647,0,0,12574.678,7683.8
"9209","2pm",20331.852,3615.836,9148.409,10093.582,20292.929
"9210","2pm",10904.858,0,3903.738,10169.916,15401.455
"9211","2pm",7678.675,3941.976,0,6931.075,3574.678
"9212","2pm",0,0,0,8706.197,10937.837
"9302","2pm",0,0,0,0,0
"9303","2pm",6802.846,19315.909,4447.972,0,7189.055
"9304","2pm",13929.43,13033.099,7526.213,0,12341.387
"9305","2pm",0,7162.862,0,0,4183.986
"9306","2pm",0,12879.649,0,0,4388.507
"9307","2pm",0,5695.856,0,0,0
"9308","2pm",0,7510.494,0,0,7166.902
"9309","2pm",6762.703,12104.757,0,0,14781.618
"9310","2pm",0,11120.014,0,0,3654.361
"9311","2pm",0,7355.387,0,0,6889.054
"9312","2pm",26500.489,20639.444,8136.154,15265.988,34673.82
"9402","2pm",6869.91,0,12638.723,0,6998.868
"9403","2pm",15921.82,4840.033,14115.87,8131.476,9579.494
"9404","2pm",0,0,12094.957,0,7673.056
"9405","2pm",0,0,12332.555,0,12302.198
"9406","2pm",0,0,21862.544,0,8612.96
"9407","2pm",7283.825,0,10376.26,0,10282.771
"9408","2pm",0,0,13065.761,0,0
"9409","2pm",10567.804,8770.461,10246.722,0,9065.54
"9410","2pm",0,0,6323.213,0,0
"9411","2pm",0,0,4246.689,0,8265.162
"9412","2pm",0,0,3844.784,0,0
"9413","2pm",0,0,4583.105,0,0
"9414","2pm",0,0,4453.62,0,0
"9501","2pm",0,0,0,0,17219.072
"9502","2pm",0,0,0,0,23693.08
"9503","2pm",0,0,0,0,7386.55
"9504","2pm",0,0,0,0,5604.852
"9505","2pm",0,5719.254,0,0,10346.015
"9506","2pm",0,0,0,0,7524.572
"9507","2pm",0,0,0,0,8892.164
"9508","2pm",0,0,0,5962.487,13882.595
"9509","2pm",0,0,0,0,5372.064
"9510","2pm",0,0,0,0,14503.188
"9511","2pm",0,0,0,0,10194.357
"9512","2pm",0,0,0,0,6378.495
"9513","2pm",0,0,0,0,3712.281
"7501","3pm",81083.022,22723.353,21800.188,23610.338,46717.938
"7502","3pm",86682.364,18995.63,19206.668,27758.74,41828.954
"7503","3pm",82484.799,19535.248,20459.445,41667.473,60923.465
"7504","3pm",29387.15,14591.092,9133.564,6155.97,19284.056
"7505","3pm",29188.726,5695.734,9410.912,6586.56,10066.451
"7506","3pm",29934.682,8856.479,15393.248,5424.033,24444.723
"7507","3pm",32736.794,7481.288,18404.732,11259.518,27611.388
"7508","3pm",18801.296,4132.957,12149.765,12556.817,14949.525
"7509","3pm",35590.247,9947.716,12589.302,32362.193,32110.222
"7510","3pm",29857.288,7938.229,7508.374,16223.521,23634.576
"7511","3pm",21536.985,10129.369,7300.883,12199.851,26170.037
"7512","3pm",18170.995,12977.957,0,6751.139,15220.869
"7513","3pm",16620.403,6439.912,2785.558,5365.665,17026.271
"7514","3pm",12654.661,9740.985,0,0,8771.41
"7701","3pm",0,8251.351,8007.092,0,31831.403
"7702","3pm",10781.335,4498.898,13456.051,0,25417.648
"7703","3pm",0,10512.037,0,0,15618.167
"7704","3pm",0,0,0,0,10324.856
"7705","3pm",0,0,0,0,3651.26
"7706","3pm",0,0,0,0,0
"7707","3pm",0,0,0,0,3288.901
"7708","3pm",0,0,0,0,7338.445
"7709","3pm",0,0,2627.38,0,10610.539
"7710","3pm",0,0,2278.758,0,5495.174
"7711","3pm",0,0,0,0,20555.928
"7712","3pm",0,0,0,0,8799.583
"7713","3pm",0,0,0,0,2703.335
"7714","3pm",0,0,0,0,9994.246
"7715","3pm",0,0,0,0,2121.674
"7716","3pm",0,0,3142.252,0,22998.681
"7801","3pm",0,0,0,0,6862.663
"7802","3pm",0,0,0,0,5526.323
"7803","3pm",0,0,0,0,25288.942
"7804","3pm",0,0,0,0,0
"7805","3pm",0,0,0,0,16214.755
"7806","3pm",0,0,0,0,11162.285
"7807","3pm",0,0,0,0,7392.125
"7808","3pm",0,0,0,0,5482.175
"7809","3pm",0,0,0,0,13549.436
"7810","3pm",0,0,0,0,0
"7811","3pm",0,0,0,0,7414.662
"7812","3pm",10065.045,0,0,15122.752,59320.548
"7813","3pm",0,0,0,0,6504.929
"7814","3pm",0,0,0,0,2505.398
"7815","3pm",0,0,0,0,4859.826
"7816","3pm",5357.885,0,0,8342.136,38290.136
"9101","3pm",0,0,3359.371,0,31178.65
"9102","3pm",0,0,0,0,8004.443
"9103","3pm",0,0,0,0,6618.768
"9104","3pm",0,0,0,0,7704.051
"9105","3pm",0,0,0,0,16309.017
"9106","3pm",0,0,0,0,14596.604
"9107","3pm",0,0,0,0,3733.234
"9108","3pm",0,0,0,0,7510.293
"9109","3pm",0,0,0,0,13075.014
"9110","3pm",0,0,0,0,7853.647
"9111","3pm",0,0,0,0,21536.635
"9112","3pm",0,0,0,0,11759.011
"9113","3pm",0,0,0,8067.088,30637.345
"9114","3pm",0,0,0,0,8501.594
"9201","3pm",4342.289,9203.106,0,11157.587,13280.592
"9202","3pm",0,0,0,6570.366,12339.53
"9203","3pm",20423.175,8262.855,6677.301,27280.798,25165.513
"9204","3pm",10937.557,6769.137,5370.534,24841.842,32726.144
"9205","3pm",42171.622,9585.243,8702.311,35800.431,50605.254
"9206","3pm",8898.516,3830.116,0,19472.364,17459.434
"9207","3pm",8385.568,0,0,11248.267,9028.856
"9208","3pm",12966.656,0,0,15647.472,8193.67
"9209","3pm",19426.694,0,8393.978,11142.608,21415.545
"9210","3pm",9537.6,0,5284.971,8956.436,17130.014
"9211","3pm",6651.997,4211.287,0,7428.012,0
"9212","3pm",0,0,0,9067.401,9816.615
"9302","3pm",0,0,0,0,0
"9303","3pm",7251.74,19457.633,4097.264,0,7403.324
"9304","3pm",14540.741,12942.987,8100.383,0,12832.669
"9305","3pm",0,6837.037,0,0,3897.038
"9306","3pm",0,14839.416,0,0,4155.954
"9307","3pm",0,5519.328,0,0,0
"9308","3pm",0,6917.933,0,0,7910.723
"9309","3pm",0,12058.846,0,0,17084.98
"9310","3pm",0,9508.825,0,0,3370.797
"9311","3pm",0,8499.229,0,0,8383.353
"9312","3pm",26222.37,22228.944,9234.449,16479.065,35109.677
"9402","3pm",7114.154,4159.612,13194.204,6295.703,6292.121
"9403","3pm",18080.384,0,11873.446,6314.222,9465.238
"9404","3pm",0,0,13318.578,0,10801.446
"9405","3pm",0,0,11810.213,0,12195.771
"9406","3pm",0,0,22882.994,0,8922.789
"9407","3pm",5737.737,0,13423.878,0,9411.757
"9408","3pm",0,0,13865.949,0,0
"9409","3pm",9602.218,10071.812,10440.072,0,9116.219
"9410","3pm",0,0,5343.049,0,0
"9411","3pm",0,0,4883.815,0,9394.919
"9412","3pm",0,0,3365.779,0,0
"9413","3pm",0,0,4681.961,0,0
"9414","3pm",0,0,3927.984,0,0
"9501","3pm",0,0,0,0,17904.177
"9502","3pm",0,0,0,0,28040.005
"9503","3pm",0,0,0,0,7552.286
"9504","3pm",0,0,0,0,7098.858
"9505","3pm",0,5867.608,0,0,9965.499
"9506","3pm",0,0,0,0,7512.916
"9507","3pm",0,0,0,0,8109.673
"9508","3pm",0,0,0,5944.321,14053.692
"9509","3pm",0,0,0,0,8328.716
"9510","3pm",0,0,0,0,13674.036
"9511","3pm",0,0,0,0,10252.586
"9512","3pm",0,0,0,0,6736.803
"9513","3pm",0,0,0,0,4264.096
"7501","4pm",80012.978,20107.389,26030.03,24086.761,43974.084
"7502","4pm",80331.389,19514.375,17071.917,26998.997,40628.307
